Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
1500.0000      9.7146         19.0000        3.8497         410.5734       142.2967       107.3064       231.7223       231.7223       231.7223       118.0392       116.6390       117.3391       302.7164       299.6415       301.1803       0.2834         0.5064         11.6518        0.0060         0.0600         10.0415        7.7583         271.5281       
1500.0000      9.6733         20.0000        3.8662         416.9586       145.6161       108.1432       236.0636       236.0636       236.0636       119.1544       117.6955       118.4249       305.9813       302.7688       304.3765       0.2851         0.5017         11.5706        0.0062         0.0620         10.0945        7.8140         272.6460       
1500.0000      9.6315         21.0000        3.8830         423.2644       148.9415       108.9629       240.3825       240.3825       240.3825       120.2423       118.7263       119.4843       309.1758       305.8288       307.5038       0.2868         0.4971         11.4895        0.0063         0.0638         10.1457        7.8681         273.7226       
1500.0000      9.5865         22.0000        3.9012         429.4894       152.2720       109.7653       244.6778       244.6778       244.6778       121.3027       119.7314       120.5170       312.2991       308.8210       310.5616       0.2885         0.4926         11.4084        0.0065         0.0656         10.1936        7.9195         274.7455       
1500.0000      9.5484         23.0000        3.9168         435.6417       155.6110       110.5519       248.9545       248.9545       248.9545       122.3373       120.7125       121.5249       315.3561       311.7506       313.5550       0.2901         0.4881         11.3271        0.0067         0.0673         10.2436        7.9725         275.7646       
1500.0000      9.5078         24.0000        3.9335         441.7144       158.9553       111.3215       253.2084       253.2084       253.2084       123.3447       121.6684       122.5066       318.3430       314.6139       316.4802       0.2917         0.4838         11.2456        0.0068         0.0689         10.2907        8.0232         276.7350       
1500.0000      9.4606         25.0000        3.9531         447.7050       162.3037       112.0738       257.4375       257.4375       257.4375       124.3246       122.5988       123.4617       321.2584       317.4100       319.3361       0.2933         0.4796         11.1639        0.0070         0.0704         10.3327        8.0699         277.6364       
1600.0000      10.7988        0.0000         3.4632         269.2330       79.1909        87.0092        142.5383       142.5383       142.5383       90.2140        90.0462        90.1301        223.4918       223.1484       223.3202       0.2389         0.6323         13.2827        0.0009         0.0093         8.7096         6.4154         240.9256       
1600.0000      10.7350        1.0000         3.4838         277.2925       82.3979        88.2232        147.3628       147.3628       147.3628       91.9129        91.6951        91.8040        228.2782       227.8302       228.0542       0.2421         0.6230         13.1748        0.0012         0.0119         8.7997         6.5038         243.0016       
1600.0000      10.6728        2.0000         3.5041         285.2604       85.6102        89.4166        152.1603       152.1603       152.1603       93.5800        93.3082        93.4441        232.9786       232.4168       232.6978       0.2451         0.6141         13.0715        0.0015         0.0146         8.8870         6.5896         245.0120       
1600.0000      10.6081        3.0000         3.5255         293.1330       88.8264        90.5884        156.9286       156.9286       156.9286       95.2143        94.8852        95.0498        237.5913       236.9077       237.2496       0.2480         0.6057         12.9721        0.0017         0.0173         8.9700         6.6718         246.9412       
1600.0000      10.5428        4.0000         3.5473         300.9137       92.0474        91.7396        161.6695       161.6695       161.6695       96.8170        96.4278        96.6224        242.1194       241.3075       241.7136       0.2508         0.5977         12.8762        0.0020         0.0202         9.0494         6.7509         248.8007       
1600.0000      10.4868        5.0000         3.5663         308.6148       95.2764        92.8729        166.3892       166.3892       166.3892       98.3914        97.9398        98.1656        246.5722       245.6261       246.0993       0.2535         0.5900         12.7835        0.0023         0.0231         9.1300         6.8305         250.6358       
1600.0000      10.4258        6.0000         3.5871         316.2210       98.5090        93.9851        171.0796       171.0796       171.0796       99.9335        99.4177        99.6756        250.9397       249.8547       250.3974       0.2561         0.5826         12.6932        0.0026         0.0259         9.2055         6.9060         252.3875       
1600.0000      10.3644        7.0000         3.6084         323.7385       101.7466       95.0776        175.7439       175.7439       175.7439       101.4449       100.8637       101.1543       255.2265       253.9990       254.6131       0.2585         0.5756         12.6051        0.0029         0.0288         9.2780         6.9789         254.0771       
1600.0000      10.3057        8.0000         3.6289         331.1716       104.9903       96.1512        180.3841       180.3841       180.3841       102.9270       102.2792       102.6031       259.4363       258.0631       258.7500       0.2609         0.5688         12.5190        0.0032         0.0317         9.3491         7.0503         255.7207       
1600.0000      10.2509        9.0000         3.6483         338.5222       108.2408       97.2065        185.0013       185.0013       185.0013       104.3802       103.6652       104.0227       263.5706       262.0494       262.8104       0.2632         0.5623         12.4346        0.0034         0.0345         9.4194         7.1210         257.3260       
1600.0000      10.1946        10.0000        3.6685         345.7853       111.4962       98.2425        189.5926       189.5926       189.5926       105.8033       105.0209       105.4121       267.6265       265.9557       266.7916       0.2655         0.5560         12.3515        0.0037         0.0373         9.4865         7.1890         258.8700       
1600.0000      10.1389        11.0000        3.6886         352.9641       114.7574       99.2600        194.1596       194.1596       194.1596       107.1973       106.3472       106.7723       271.6065       269.7851       270.6963       0.2676         0.5499         12.2696        0.0040         0.0400         9.5515         7.2551         260.3649       
1600.0000      10.0872        12.0000        3.7076         360.0625       118.0255       100.2596       198.7045       198.7045       198.7045       108.5632       107.6456       108.1044       275.5134       273.5410       274.5279       0.2697         0.5440         12.1888        0.0042         0.0426         9.6162         7.3208         261.8273       
1600.0000      10.0317        13.0000        3.7281         367.0733       121.2979       101.2401       203.2230       203.2230       203.2230       109.8992       108.9146       109.4069       279.3430       277.2197       278.2821       0.2718         0.5384         12.1086        0.0045         0.0452         9.6768         7.3832         263.2229       
1600.0000      9.9751         14.0000        3.7492         374.0001       124.5757       102.2023       207.7171       207.7171       207.7171       111.2063       110.1553       110.6808       283.0978       280.8243       281.9619       0.2738         0.5328         12.0291        0.0047         0.0477         9.7347         7.4433         264.5655       
1600.0000      9.9210         15.0000        3.7697         380.8468       127.8600       103.1470       212.1889       212.1889       212.1889       112.4856       111.3690       111.9273       286.7807       284.3578       285.5702       0.2757         0.5275         11.9502        0.0050         0.0501         9.7917         7.5026         265.8724       
1600.0000      9.8729         16.0000        3.7880         387.6176       131.1522       104.0749       216.6407       216.6407       216.6407       113.7380       112.5568       113.1474       290.3943       287.8235       289.1099       0.2776         0.5223         11.8717        0.0052         0.0525         9.8498         7.5625         267.1630       
1600.0000      9.8214         17.0000        3.8079         394.3036       134.4491       104.9846       221.0673       221.0673       221.0673       114.9616       113.7169       114.3392       293.9335       291.2167       292.5762       0.2794         0.5172         11.7934        0.0054         0.0547         9.9041         7.6194         268.3929       
1600.0000      9.7884         18.0000        3.8207         400.9258       137.7583       105.8797       225.4808       225.4808       225.4808       116.1613       114.8541       115.5077       297.4114       294.5503       295.9820       0.2812         0.5123         11.7155        0.0057         0.0569         9.9662         7.6821         269.6691       
1600.0000      9.7413         19.0000        3.8392         407.4545       141.0686       106.7551       229.8639       229.8639       229.8639       117.3302       115.9622       116.6462       300.8096       297.8071       299.3096       0.2830         0.5075         11.6375        0.0059         0.0590         10.0192        7.7378         270.8357       
1600.0000      9.6993         20.0000        3.8558         413.9079       144.3866       107.6140       234.2271       234.2271       234.2271       118.4727       117.0452       117.7589       304.1397       300.9984       302.5705       0.2847         0.5028         11.5596        0.0061         0.0610         10.0731        7.7940         271.9867       
1600.0000      9.6569         21.0000        3.8727         420.2814       147.7105       108.4556       238.5675       238.5675       238.5675       119.5876       118.1023       118.8450       307.3990       304.1220       305.7620       0.2864         0.4982         11.4816        0.0062         0.0629         10.1251        7.8487         273.0955       
1600.0000      9.6114         22.0000        3.8911         426.5731       151.0393       109.2798       242.8839       242.8839       242.8839       120.6747       119.1335       119.9041       310.5866       307.1774       308.8835       0.2880         0.4937         11.4035        0.0064         0.0647         10.1738        7.9007         274.1500       
1600.0000      9.5726         23.0000        3.9069         432.7919       154.3766       110.0881       247.1817       247.1817       247.1817       121.7359       120.1405       120.9382       313.7078       310.1698       311.9404       0.2897         0.4893         11.3252        0.0066         0.0664         10.2246        7.9542         275.2000       
1600.0000      9.5314         24.0000        3.9238         438.9305       157.7191       110.8792       251.4563       251.4563       251.4563       122.7698       121.1221       121.9460       316.7585       313.0955       314.9287       0.2913         0.4850         11.2467        0.0068         0.0680         10.2725        8.0054         276.2006       
1600.0000      9.4836         25.0000        3.9435         444.9861       161.0654       111.6529       255.7056       255.7056       255.7056       123.7759       122.0780       122.9269       319.7373       315.9535       317.8472       0.2928         0.4807         11.1679        0.0069         0.0695         10.3153        8.0525         277.1317       
1700.0000      10.8388        0.0000         3.4505         264.6630       77.9666        85.9968        140.1988       140.1988       140.1988       88.9374        88.7939        88.8656        220.2410       219.9476       220.0943       0.2384         0.6339         13.1945        0.0008         0.0081         8.6586         6.3743         239.3624       
1700.0000      10.7741        1.0000         3.4712         272.8090       81.1748        87.2378        145.0529       145.0529       145.0529       90.6695        90.4783        90.5739        225.1056       224.7126       224.9091       0.2416         0.6244         13.0911        0.0011         0.0106         8.7509         6.4644         241.5008       
1700.0000      10.7112        2.0000         3.4916         280.8620       84.3881        88.4577        149.8794       149.8794       149.8794       92.3694        92.1261        92.2478        229.8832       229.3806       229.6320       0.2446         0.6155         12.9922        0.0013         0.0132         8.8404         6.5518         243.5709       
1700.0000      10.6457        3.0000         3.5130         288.8180       87.6051        89.6557        154.6760       154.6760       154.6760       94.0360        93.7369        93.8865        234.5717       233.9510       234.2615       0.2476         0.6070         12.8973        0.0016         0.0160         8.9254         6.6354         245.5573       
1700.0000      10.5796        4.0000         3.5350         296.6807       90.8266        90.8328        159.4446       159.4446       159.4446       95.6705        95.3126        95.4915        239.1747       238.4286       238.8017       0.2504         0.5989         12.8057        0.0019         0.0188         9.0068         6.7160         247.4717       
1700.0000      10.5229        5.0000         3.5540         304.4632       94.0562        91.9916        164.1918       164.1918       164.1918       97.2764        96.8571        97.0668        243.7017       242.8239       243.2629       0.2531         0.5912         12.7173        0.0022         0.0216         9.0892         6.7970         249.3595       
1700.0000      10.4612        6.0000         3.5750         312.1492       97.2890        93.1290        168.9091       168.9091       168.9091       98.8494        98.3668        98.6081        248.1422       247.1277       247.6351       0.2557         0.5838         12.6312        0.0024         0.0245         9.1665         6.8737         251.1620       
1700.0000      10.3991        7.0000         3.5963         319.7453       100.5267       94.2463        173.5996       173.5996       173.5996       100.3915       99.8440        100.1177       252.5012       251.3457       251.9237       0.2581         0.5767         12.5473        0.0027         0.0274         9.2406         6.9477         252.9006       
1700.0000      10.3397        8.0000         3.6170         327.2559       103.7705       95.3445        178.2656       178.2656       178.2656       101.9038       101.2903       101.5970       256.7824       255.4825       256.1328       0.2605         0.5699         12.4653        0.0030         0.0303         9.3133         7.0204         254.5914       
1700.0000      10.2842        9.0000         3.6365         334.6833       107.0209       96.4242        182.9084       182.9084       182.9084       103.3870       102.7066       103.0468       260.9876       259.5406       260.2645       0.2628         0.5634         12.3848        0.0033         0.0331         9.3851         7.0921         256.2424       
1700.0000      10.2271        10.0000        3.6568         342.0220       110.2760       97.4843        187.5247       187.5247       187.5247       104.8398       104.0919       104.4659       265.1135       263.5176       264.3160       0.2651         0.5571         12.3056        0.0036         0.0359         9.4536         7.1611         257.8306       
1700.0000      10.1708        11.0000        3.6771         349.2754       113.5367       98.5255        192.1163       192.1163       192.1163       106.2630       105.4476       105.8553       269.1628       267.4168       268.2903       0.2673         0.5510         12.2276        0.0039         0.0387         9.5200         7.2282         259.3682       
1700.0000      10.1184        12.0000        3.6961         356.4478       116.8043       99.5488        196.6854       196.6854       196.6854       107.6580       106.7750       107.2165       273.1387       271.2418       272.1909       0.2694         0.5451         12.1504        0.0041         0.0413         9.5860         7.2948         260.8720       
1700.0000      10.0622        13.0000        3.7167         363.5315       120.0760       100.5526       201.2278       201.2278       201.2278       109.0227       108.0725       108.5476       277.0364       274.9886       276.0132       0.2714         0.5394         12.0740        0.0044         0.0440         9.6478         7.3580         262.3078       
1700.0000      10.0050        14.0000        3.7380         370.5301       123.3529       101.5379       205.7453       205.7453       205.7453       110.3582       109.3414       109.8498       280.8587       278.6604       279.7603       0.2734         0.5339         11.9981        0.0046         0.0465         9.7069         7.4190         263.6895       
1700.0000      9.9502         15.0000        3.7586         377.4481       126.6362       102.5055       210.2402       210.2402       210.2402       111.6657       110.5829       111.1243       284.6086       282.2606       283.4355       0.2753         0.5286         11.9227        0.0049         0.0490         9.7651         7.4790         265.0345       
1700.0000      9.9015         16.0000        3.7771         384.2896       129.9274       103.4562       214.7148       214.7148       214.7148       112.9462       111.7983       112.3722       288.2890       285.7926       287.0417       0.2772         0.5234         11.8477        0.0051         0.0513         9.8242         7.5397         266.3619       
1700.0000      9.8494         17.0000        3.7971         391.0455       133.2231       104.3884       219.1639       219.1639       219.1639       114.1975       112.9857       113.5916       291.8944       289.2511       290.5738       0.2790         0.5183         11.7728        0.0053         0.0536         9.8796         7.5973         267.6278       
1700.0000      9.8157         18.0000        3.8101         397.7378       136.5314       105.3061       223.6002       223.6002       223.6002       115.4249       114.1502       114.7876       295.4386       292.6503       294.0456       0.2808         0.5134         11.6982        0.0056         0.0558         9.9426         7.6607         268.9388       
1700.0000      9.7680         19.0000        3.8287         404.3352       139.8403       106.2037       228.0053       228.0053       228.0053       116.6212       115.2850       115.9531       298.9022       295.9715       297.4381       0.2826         0.5086         11.6235        0.0058         0.0580         9.9966         7.7170         270.1396       
1700.0000      9.7254         20.0000        3.8455         410.8568       143.1570       107.0847       232.3903       232.3903       232.3903       117.7908       116.3946       117.0927       302.2975       299.2270       300.7636       0.2843         0.5039         11.5487        0.0060         0.0600         10.0514        7.7738         271.3239       
1700.0000      9.6823         21.0000        3.8626         417.2978       146.4793       107.9483       236.7522       236.7522       236.7522       118.9327       117.4781       118.2054       305.6216       302.4143       304.0193       0.2860         0.4993         11.4739        0.0062         0.0619         10.1043        7.8290         272.4653       
1700.0000      9.6362         22.0000        3.8811         423.6563       149.8064       108.7942       241.0897       241.0897       241.0897       120.0465       118.5353       119.2909       308.8735       305.5327       307.2046       0.2876         0.4948         11.3988        0.0063         0.0637         10.1539        7.8816         273.5516       
1700.0000      9.5968         23.0000        3.8970         429.9417       153.1420       109.6242       245.4086       245.4086       245.4086       121.1344       119.5683       120.3514       312.0589       308.5880       310.3250       0.2892         0.4904         11.3235        0.0065         0.0655         10.2054        7.9356         274.6326       
1700.0000      9.5550         24.0000        3.9141         436.1462       156.4827       110.4368       249.7039       249.7039       249.7039       122.1948       120.5756       121.3852       315.1734       311.5761       313.3764       0.2908         0.4861         11.2480        0.0067         0.0671         10.2541        7.9873         275.6637       
1700.0000      9.5067         25.0000        3.9340         442.2667       159.8269       111.2318       253.9735       253.9735       253.9735       123.2271       121.5569       122.3920       318.2155       314.4959       316.3575       0.2924         0.4819         11.1721        0.0068         0.0687         10.2977        8.0349         276.6247       
1800.0000      10.8787        0.0000         3.4378         260.0925       76.7422        84.9843        137.8589       137.8589       137.8589       87.6606        87.5399        87.6003        216.9894       216.7428       216.8661       0.2378         0.6354         13.1060        0.0007         0.0069         8.6068         6.3325         237.7831       
1800.0000      10.8132        1.0000         3.4586         268.3249       79.9515        86.2523        142.7427       142.7427       142.7427       89.4260        89.2600        89.3430        221.9324       221.5914       221.7619       0.2411         0.6259         13.0071        0.0009         0.0093         8.7014         6.4243         239.9852       
1800.0000      10.7496        2.0000         3.4791         276.4630       83.1658        87.4988        147.5982       147.5982       147.5982       91.1587        90.9426        91.0507        226.7871       226.3412       226.5642       0.2442         0.6169         12.9128        0.0012         0.0119         8.7931         6.5134         242.1160       
1800.0000      10.6833        3.0000         3.5007         284.5024       86.3836        88.7229        152.4232       152.4232       152.4232       92.8575        92.5874        92.7225        231.5515       230.9913       231.2715       0.2471         0.6083         12.8223        0.0015         0.0146         8.8801         6.5986         244.1606       
1800.0000      10.6165        4.0000         3.5227         292.4472       89.6056        89.9258        157.2195       157.2195       157.2195       94.5238        94.1962        94.3600        236.2293       235.5470       235.8882       0.2499         0.6002         12.7351        0.0017         0.0174         8.9636         6.6806         246.1309       
1800.0000      10.5590        5.0000         3.5419         300.3111       92.8358        91.1102        161.9942       161.9942       161.9942       96.1612        95.7734        95.9673        240.8305       240.0193       240.4250       0.2526         0.5924         12.6510        0.0020         0.0202         9.0478         6.7629         248.0723       
1800.0000      10.4966        6.0000         3.5629         308.0769       96.0689        92.2728        166.7382       166.7382       166.7382       97.7653        97.3151        97.5402        245.3441       244.3983       244.8714       0.2552         0.5850         12.5692        0.0023         0.0231         9.1269         6.8409         249.9264       
1800.0000      10.4338        7.0000         3.5844         315.7515       99.3067        93.4149        171.4550       171.4550       171.4550       99.3379        98.8235        99.0807        249.7753       248.6903       249.2330       0.2577         0.5779         12.4894        0.0026         0.0260         9.2027         6.9162         251.7147       
1800.0000      10.3736        8.0000         3.6052         323.3398       102.5504       94.5377        176.1469       176.1469       176.1469       100.8805       100.3005       100.5905       254.1279       252.9000       253.5143       0.2601         0.5711         12.4115        0.0029         0.0289         9.2770         6.9900         253.4535       
1800.0000      10.3175        9.0000         3.6248         330.8439       105.8007       95.6418        180.8151       180.8151       180.8151       102.3937       101.7472       102.0704       258.4040       257.0301       257.7174       0.2624         0.5645         12.3350        0.0032         0.0318         9.3503         7.0628         255.1507       
1800.0000      10.2597        10.0000        3.6452         338.2583       109.0555       96.7259        185.4564       185.4564       185.4564       103.8761       103.1624       103.5192       262.5999       261.0779       261.8393       0.2647         0.5582         12.2598        0.0034         0.0346         9.4203         7.1328         256.7837       
1800.0000      10.2027        11.0000        3.6656         345.5863       112.3158       97.7909        190.0727       190.0727       190.0727       105.3287       104.5475       104.9381       266.7187       265.0470       265.8833       0.2669         0.5521         12.1856        0.0037         0.0374         9.4881         7.2009         258.3646       
1800.0000      10.1496        12.0000        3.6848         352.8327       115.5829       98.8378        194.6662       194.6662       194.6662       106.7526       105.9039       106.3283       270.7634       268.9411       269.8528       0.2690         0.5462         12.1122        0.0040         0.0401         9.5554         7.2684         259.9103       
1800.0000      10.0928        13.0000        3.7055         359.9891       118.8539       99.8650        199.2323       199.2323       199.2323       108.1461       107.2300       107.6880       274.7292       272.7561       273.7433       0.2710         0.5405         12.0395        0.0043         0.0427         9.6185         7.3326         261.3868       
1800.0000      10.0349        14.0000        3.7269         367.0597       122.1299       100.8734       203.7732       203.7732       203.7732       109.5100       108.5271       109.0185       278.6190       276.4952       277.5578       0.2730         0.5350         11.9672        0.0045         0.0453         9.6788         7.3944         262.8080       
1800.0000      9.9795         15.0000        3.7476         374.0489       125.4122       101.8639       208.2911       208.2911       208.2911       110.8457       109.7965       110.3211       282.4360       280.1622       281.2999       0.2749         0.5296         11.8954        0.0048         0.0478         9.7381         7.4552         264.1913       
1800.0000      9.9301         16.0000        3.7662         380.9612       128.7025       102.8374       212.7887       212.7887       212.7887       112.1542       111.0395       111.5969       286.1832       283.7604       284.9727       0.2768         0.5244         11.8238        0.0050         0.0502         9.7984         7.5166         265.5561       
1800.0000      9.8773         17.0000        3.7863         387.7869       131.9969       103.7921       217.2603       217.2603       217.2603       113.4333       112.2542       112.8437       289.8546       287.2845       288.5705       0.2786         0.5194         11.7523        0.0052         0.0525         9.8548         7.5750         266.8583       
1800.0000      9.8430         18.0000        3.7995         394.5494       135.3043       104.7324       221.7194       221.7194       221.7194       114.6884       113.4459       114.0672       293.4652       290.7492       292.1083       0.2804         0.5145         11.6810        0.0054         0.0548         9.9188         7.6390         268.2045       
1800.0000      9.7946         19.0000        3.8183         401.2154       138.6118       105.6522       226.1464       226.1464       226.1464       115.9120       114.6075       115.2598       296.9943       294.1349       295.5658       0.2822         0.5097         11.6096        0.0057         0.0569         9.9737         7.6959         269.4397       
1800.0000      9.7514         20.0000        3.8352         407.8053       141.9271       106.5553       230.5532       230.5532       230.5532       117.1088       115.7437       116.4263       300.4547       297.4546       298.9559       0.2839         0.5050         11.5381        0.0059         0.0590         10.0295        7.7534         270.6576       
1800.0000      9.7078         21.0000        3.8525         414.3139       145.2480       107.4409       234.9366       234.9366       234.9366       118.2777       116.8536       117.5656       303.8436       300.7055       302.2759       0.2856         0.5004         11.4664        0.0061         0.0609         10.0833        7.8092         271.8317       
1800.0000      9.6610         22.0000        3.8711         420.7392       148.5734       108.3086       239.2953       239.2953       239.2953       119.4183       117.9369       118.6776       307.1598       303.8870       305.5248       0.2872         0.4959         11.3944        0.0062         0.0628         10.1337        7.8623         272.9502       
1800.0000      9.6210         23.0000        3.8872         427.0911       151.9073       109.1602       243.6352       243.6352       243.6352       120.5329       118.9958       119.7643       310.4094       307.0052       308.7088       0.2888         0.4916         11.3222        0.0064         0.0646         10.1861        7.9168         274.0625       
1800.0000      9.5786         24.0000        3.9044         433.3614       155.2461       109.9944       247.9512       247.9512       247.9512       121.6197       120.0289       120.8243       313.5876       310.0557       311.8233       0.2904         0.4873         11.2496        0.0066         0.0663         10.2355        7.9690         275.1242       
1800.0000      9.5297         25.0000        3.9244         439.5470       158.5882       110.8107       252.2411       252.2411       252.2411       122.6782       121.0356       121.8569       316.6931       313.0375       314.8670       0.2920         0.4831         11.1766        0.0067         0.0679         10.2798        8.0171         276.1154       
1900.0000      10.9186        0.0000         3.4252         255.5214       75.5176        83.9716        135.5189       135.5189       135.5189       86.3838        86.2841        86.3339        213.7371       213.5338       213.6355       0.2373         0.6371         13.0173        0.0006         0.0058         8.5541         6.2901         236.1874       
1900.0000      10.8524        1.0000         3.4461         263.8404       78.7281        85.2666        140.4322       140.4322       140.4322       88.1824        88.0401        88.1113        218.7585       218.4665       218.6125       0.2405         0.6274         12.9230        0.0008         0.0081         8.6511         6.3836         238.4543       
1900.0000      10.7879        2.0000         3.4667         272.0636       81.9434        86.5397        145.3168       145.3168       145.3168       89.9479        89.7578        89.8528        223.6904       223.2984       223.4945       0.2437         0.6183         12.8332        0.0011         0.0106         8.7450         6.4744         240.6471       
1900.0000      10.7209        3.0000         3.4884         280.1865       85.1619        87.7900        150.1701       150.1701       150.1701       91.6789        91.4366        91.5578        228.5308       228.0287       228.2798       0.2466         0.6097         12.7472        0.0013         0.0132         8.8342         6.5611         242.7511       
1900.0000      10.6533        4.0000         3.5105         288.2133       88.3845        89.0187        154.9941       154.9941       154.9941       93.3770        93.0788        93.2279        233.2833       232.6626       232.9731       0.2495         0.6015         12.6644        0.0016         0.0160         8.9197         6.6446         244.7782       
1900.0000      10.5951        5.0000         3.5298         296.1585       91.6153        90.2287        159.7963       159.7963       159.7963       95.0459        94.6887        94.8673        237.9588       237.2121       237.5856       0.2522         0.5937         12.5846        0.0019         0.0189         9.0058         6.7283         246.7741       
1900.0000      10.5320        6.0000         3.5510         304.0041       94.8487        91.4164        164.5671       164.5671       164.5671       96.6810        96.2624        96.4717        242.5455       241.6667       242.1062       0.2548         0.5862         12.5071        0.0022         0.0217         9.0867         6.8077         248.6806       
1900.0000      10.4684        7.0000         3.5725         311.7573       98.0865        92.5834        169.3101       169.3101       169.3101       98.2842        97.8022        98.0432        247.0488       246.0329       246.5411       0.2573         0.5791         12.4315        0.0025         0.0246         9.1643         6.8842         250.5194       
1900.0000      10.4076        8.0000         3.5934         319.4232       101.3303       93.7309        174.0279       174.0279       174.0279       99.8571        99.3101        99.5836        251.4729       250.3156       250.8945       0.2597         0.5722         12.3577        0.0027         0.0275         9.2401         6.9592         252.3068       
1900.0000      10.3507        9.0000         3.6132         327.0041       104.5805       94.8593        178.7217       178.7217       178.7217       101.4003       100.7871       101.0937       255.8198       254.5177       255.1691       0.2620         0.5656         12.2853        0.0030         0.0304         9.3150         7.0331         254.0509       
1900.0000      10.2923        10.0000        3.6337         334.4941       107.8350       95.9675        183.3880       183.3880       183.3880       102.9123       102.2322       102.5723       260.0859       258.6365       259.3616       0.2643         0.5593         12.2140        0.0033         0.0333         9.3865         7.1042         255.7292       
1900.0000      10.2345        11.0000        3.6542         341.8968       111.0948       97.0563        188.0288       188.0288       188.0288       104.3942       103.6468       104.0205       264.2740       262.6756       263.4752       0.2665         0.5532         12.1437        0.0036         0.0361         9.4557         7.1733         257.3540       
1900.0000      10.1808        12.0000        3.6735         349.2171       114.3614       98.1268        192.6467       192.6467       192.6467       105.8472       105.0323       105.4397       268.3876       266.6390       267.5138       0.2686         0.5473         12.0741        0.0039         0.0388         9.5244         7.2417         258.9421       
1900.0000      10.1233        13.0000        3.6943         356.4464       117.6317       99.1773        197.2366       197.2366       197.2366       107.2693       106.3870       106.8282       272.4215       270.5222       271.4725       0.2706         0.5416         12.0051        0.0041         0.0415         9.5888         7.3068         260.4598       
1900.0000      10.0648        14.0000        3.7158         363.5889       120.9068       100.2088       201.8008       201.8008       201.8008       108.6617       107.7123       108.1870       276.3788       274.3288       275.3545       0.2726         0.5361         11.9365        0.0044         0.0441         9.6504         7.3695         261.9209       
1900.0000      10.0087        15.0000        3.7366         370.6493       124.1881       101.2222       206.3419       206.3419       206.3419       110.0256       109.0097       109.5176       280.2628       278.0625       279.1634       0.2745         0.5308         11.8682        0.0046         0.0466         9.7108         7.4311         263.3430       
1900.0000      9.9587         16.0000        3.7554         377.6324       127.4774       102.2185       210.8624       210.8624       210.8624       111.3621       110.2804       110.8212       284.0768       281.7270       282.9027       0.2764         0.5256         11.8001        0.0049         0.0490         9.7722         7.4933         264.7454       
1900.0000      9.9053         17.0000        3.7756         384.5279       130.7706       103.1958       215.3564       215.3564       215.3564       112.6689       111.5224       112.0956       287.8144       285.3167       286.5665       0.2782         0.5205         11.7321        0.0051         0.0514         9.8297         7.5524         266.0843       
1900.0000      9.8703         18.0000        3.7890         391.3606       134.0771       104.1586       219.8383       219.8383       219.8383       113.9519       112.7414       113.3466       291.4913       288.8469       290.1702       0.2800         0.5156         11.6641        0.0053         0.0537         9.8947         7.6171         267.4660       
1900.0000      9.8213         19.0000        3.8079         398.0952       137.3832       105.1006       224.2872       224.2872       224.2872       115.2028       113.9298       114.5663       295.0858       292.2973       293.6927       0.2818         0.5108         11.5960        0.0056         0.0559         9.9507         7.6747         268.7360       
1900.0000      9.7775         20.0000        3.8250         404.7534       140.6972       106.0259       228.7159       228.7159       228.7159       116.4268       115.0926       115.7597       298.6114       295.6811       297.1475       0.2835         0.5061         11.5277        0.0058         0.0580         10.0074        7.7327         269.9878       
1900.0000      9.7332         21.0000        3.8424         411.3295       144.0165       106.9334       233.1208       233.1208       233.1208       117.6226       116.2288       116.9257       302.0650       298.9957       300.5316       0.2851         0.5016         11.4591        0.0060         0.0600         10.0621        7.7892         271.1950       
1900.0000      9.6858         22.0000        3.8612         417.8216       147.3402       107.8229       237.5007       237.5007       237.5007       118.7900       117.3382       118.0641       305.4455       302.2403       303.8443       0.2868         0.4971         11.3903        0.0061         0.0619         10.1133        7.8428         272.3458       
1900.0000      9.6452         23.0000        3.8774         424.2402       150.6724       108.6962       241.8617       241.8617       241.8617       119.9312       118.4231       119.1772       308.7592       305.4214       307.0918       0.2884         0.4927         11.3211        0.0063         0.0637         10.1665        7.8979         273.4897       
1900.0000      9.6022         24.0000        3.8948         430.5763       154.0094       109.5519       246.1984       246.1984       246.1984       121.0445       119.4819       120.2632       312.0013       308.5344       310.2694       0.2900         0.4885         11.2515        0.0065         0.0654         10.2168        7.9506         274.5823       
1900.0000      9.5527         25.0000        3.9150         436.8269       157.3493       110.3896       250.5085       250.5085       250.5085       122.1293       120.5142       121.3217       315.1700       311.5781       313.3757       0.2915         0.4843         11.1814        0.0067         0.0670         10.2619        7.9992         275.6038       
2000.0000      10.9585        0.0000         3.4128         250.9500       74.2929        82.9589        133.1786       133.1786       133.1786       85.1068        85.0265        85.0666        210.4842       210.3205       210.4023       0.2367         0.6387         12.9283        0.0005         0.0047         8.5005         6.2469         234.5748       
2000.0000      10.8915        1.0000         3.4337         259.3554       77.5046        84.2809        138.1216       138.1216       138.1216       86.9387        86.8186        86.8787        215.5839       215.3378       215.4609       0.2400         0.6290         12.8386        0.0007         0.0069         8.6000         6.3423         236.9080       
