The SAM model uses the reference state from Elasticity_cold+NVT_s4.dat at T = 0.000000       K
Reference data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BH(GPa)        GH(GPa)        EH(GPa)        Debye(K)       
0.0000         20.0763        0.0000         2.3229         154.2055       63.7658        73.8112        93.9124        60.6432        149.7059       196.1389       
0.0000         19.8690        1.0000         2.3472         158.1777       68.0722        74.1020        98.1074        60.6955        150.9561       196.0922       
0.0000         19.6735        2.0000         2.3705         161.9850       72.3782        74.2720        102.2471       60.6431        151.8988       195.8869       
0.0000         19.4876        3.0000         2.3931         165.5867       76.6388        74.2422        106.2881       60.4489        152.4464       195.4614       
0.0000         19.3095        4.0000         2.4152         168.9275       80.8775        74.1483        110.2275       60.1571        152.6936       194.8820       
0.0000         19.1436        5.0000         2.4361         172.0229       84.8894        73.9317        113.9339       59.7998        152.6861       194.2005       
0.0000         18.9837        6.0000         2.4566         175.1130       89.0087        73.5309        117.7101       59.3215        152.3686       193.3332       
0.0000         18.8151        7.0000         2.4787         178.4017       93.4989        72.9243        121.7998       58.6958        151.7164       192.2197       
0.0000         18.6627        8.0000         2.4989         181.3607       97.7454        72.2433        125.6172       58.0098        150.8143       191.0149       
0.0000         18.5245        9.0000         2.5175         184.0339       101.7014       71.4563        129.1456       57.2740        149.6931       189.7314       
0.0000         18.3836        10.0000        2.5368         186.8092       105.8676       70.4336        132.8481       56.3947        148.2119       188.2052       
The SAM model parameters are as follows:
V: b0 is 0.00005393 (ang$^3/atom)     b1 is -0.02638052 (ang^3/atom/GPa)     RMSE is 0.000122665 (ang^3/atom)
C11: b0 is 0.212443 (GPa)     b1 is 3.452069     RMSE is 0.236291 (GPa)
C12: b0 is 0.231638 (GPa)     b1 is 1.139092     RMSE is 0.240538 (GPa)
C44: b0 is -0.052106 (GPa)     b1 is 1.887625     RMSE is 0.186345 (GPa)
B: b0 is 0.224131 (GPa)     b1 is 1.903417     RMSE is 0.157907 (GPa)
G: b0 is -0.030321 (GPa)     b1 is 1.561581     RMSE is 0.169628 (GPa)
E: b0 is -0.025354 (GPa)     b1 is 3.741588     RMSE is 0.372088 (GPa)
The modeled elastic constants and moduli are as follows:
T(K)           P(GPa)         V(ang^3/atom)  C11(GPa)       C12(GPa)       C44(GPa)       B(GPa)         G(GPa)         E(GPa)         
900.0000       8.0000         18.8207        149.9959       79.5279        63.2887        103.1118       49.9792        129.2691       
900.0000       9.0000         18.6833        151.1375       81.9305        62.7560        105.1016       49.3708        128.1463       
900.0000       10.0000        18.5435        152.3112       84.4909        61.9796        107.2075       48.6100        126.6337       
910.0000       0.0000         20.2343        133.5348       56.9450        62.5083        82.5149        51.2926        127.3016       
910.0000       1.0000         20.0267        136.2293       59.8623        63.1083        85.3645        51.5241        128.6979       
910.0000       2.0000         19.8310        138.7379       62.7700        63.5783        88.1460        51.6432        129.7675       
910.0000       3.0000         19.6452        141.0082       65.6159        63.8365        90.8067        51.6100        130.4155       
910.0000       4.0000         19.4673        142.9892       68.4225        64.0234        93.3450        51.4727        130.7449       
910.0000       5.0000         19.3016        144.7006       70.9853        64.0838        95.6310        51.2660        130.8078       
910.0000       6.0000         19.1422        146.3665       73.6286        63.9523        97.9556        50.9309        130.5385       
910.0000       7.0000         18.9742        148.1756       76.6052        63.6047        100.5503       50.4383        129.9053       
910.0000       8.0000         18.8226        149.6203       79.3097        63.1814        102.8423       49.8831        129.0110       
910.0000       9.0000         18.6852        150.7437       81.6938        62.6518        104.8138       49.2761        127.8883       
910.0000       10.0000        18.5454        151.8984       84.2352        61.8784        106.9008       48.5169        126.3755       
920.0000       0.0000         20.2361        133.2897       56.8641        62.3742        82.3797        51.1817        127.0359       
920.0000       1.0000         20.0286        135.9690       59.7649        62.9779        85.2134        51.4153        128.4339       
920.0000       2.0000         19.8329        138.4622       62.6561        63.4514        87.9787        51.5364        129.5051       
920.0000       3.0000         19.6471        140.7168       65.4852        63.7131        90.6231        51.5052        130.1543       
920.0000       4.0000         19.4691        142.6817       68.2749        63.9034        93.1449        51.3698        130.4847       
920.0000       5.0000         19.3035        144.3768       70.8205        63.9671        95.4141        51.1649        130.5485       
920.0000       6.0000         19.1440        146.0260       73.4464        63.8388        97.7216        50.8315        130.2799       
920.0000       7.0000         18.9761        147.8177       76.4051        63.4944        100.2987       50.3405        129.6470       
920.0000       8.0000         18.8245        149.2446       79.0915        63.0742        102.5727       49.7869        128.7530       
920.0000       9.0000         18.6871        150.3499       81.4571        62.5476        104.5259       49.1815        127.6304       
920.0000       10.0000        18.5473        151.4857       83.9794        61.7773        106.5940       48.4237        126.1173       
930.0000       0.0000         20.2380        133.0445       56.7832        62.2402        82.2445        51.0708        126.7702       
930.0000       1.0000         20.0304        135.7087       59.6676        62.8475        85.0623        51.3065        128.1700       
930.0000       2.0000         19.8348        138.1866       62.5422        63.3246        87.8115        51.4297        129.2426       
930.0000       3.0000         19.6489        140.4253       65.3545        63.5898        90.4396        51.4004        129.8931       
930.0000       4.0000         19.4710        142.3742       68.1272        63.7834        92.9448        51.2668        130.2245       
930.0000       5.0000         19.3054        144.0530       70.6557        63.8504        95.1972        51.0637        130.2892       
930.0000       6.0000         19.1459        145.6854       73.2642        63.7253        97.4875        50.7321        130.0213       
930.0000       7.0000         18.9780        147.4597       76.2051        63.3840        100.0470       50.2427        129.3887       
930.0000       8.0000         18.8264        148.8689       78.8733        62.9669        102.3031       49.6907        128.4949       
930.0000       9.0000         18.6890        149.9560       81.2204        62.4435        104.2380       49.0869        127.3724       
930.0000       10.0000        18.5492        151.0729       83.7236        61.6761        106.2872       48.3306        125.8591       
940.0000       0.0000         20.2399        132.7994       56.7023        62.1061        82.1094        50.9599        126.5045       
940.0000       1.0000         20.0323        135.4484       59.5702        62.7171        84.9112        51.1978        127.9060       
940.0000       2.0000         19.8366        137.9109       62.4282        63.1978        87.6443        51.3230        128.9801       
940.0000       3.0000         19.6508        140.1339       65.2238        63.4664        90.2560        51.2956        129.6318       
940.0000       4.0000         19.4729        142.0667       67.9796        63.6633        92.7446        51.1639        129.9643       
940.0000       5.0000         19.3073        143.7292       70.4910        63.7337        94.9802        50.9626        130.0299       
940.0000       6.0000         19.1478        145.3448       73.0819        63.6119        97.2535        50.6327        129.7627       
940.0000       7.0000         18.9799        147.1018       76.0050        63.2737        99.7954        50.1449        129.1304       
940.0000       8.0000         18.8283        148.4931       78.6550        62.8597        102.0335       49.5945        128.2368       
940.0000       9.0000         18.6909        149.5622       80.9836        62.3393        103.9501       48.9923        127.1144       
940.0000       10.0000        18.5511        150.6601       83.4678        61.5750        105.9803       48.2374        125.6009       
950.0000       0.0000         20.2418        132.5542       56.6214        61.9721        81.9742        50.8490        126.2387       
950.0000       1.0000         20.0342        135.1881       59.4728        62.5867        84.7600        51.0890        127.6420       
950.0000       2.0000         19.8385        137.6352       62.3143        63.0710        87.4770        51.2162        128.7177       
950.0000       3.0000         19.6527        139.8424       65.0931        63.3430        90.0724        51.1908        129.3706       
950.0000       4.0000         19.4747        141.7592       67.8319        63.5433        92.5445        51.0609        129.7041       
950.0000       5.0000         19.3091        143.4054       70.3262        63.6170        94.7633        50.8615        129.7706       
950.0000       6.0000         19.1497        145.0042       72.8997        63.4984        97.0194        50.5333        129.5040       
950.0000       7.0000         18.9818        146.7438       75.8049        63.1633        99.5437        50.0472        128.8721       
950.0000       8.0000         18.8301        148.1174       78.4368        62.7524        101.7639       49.4983        127.9787       
950.0000       9.0000         18.6928        149.1683       80.7469        62.2351        103.6623       48.8976        126.8564       
950.0000       10.0000        18.5530        150.2472       83.2120        61.4738        105.6735       48.1443        125.3427       
960.0000       0.0000         20.2436        132.3090       56.5405        61.8380        81.8390        50.7381        125.9730       
960.0000       1.0000         20.0360        134.9277       59.3754        62.4563        84.6089        50.9802        127.3780       
960.0000       2.0000         19.8404        137.3594       62.2003        62.9441        87.3098        51.1095        128.4552       
960.0000       3.0000         19.6545        139.5510       64.9623        63.2196        89.8888        51.0860        129.1093       
960.0000       4.0000         19.4766        141.4517       67.6843        63.4233        92.3443        50.9579        129.4439       
960.0000       5.0000         19.3110        143.0815       70.1614        63.5003        94.5464        50.7603        129.5113       
960.0000       6.0000         19.1516        144.6636       72.7175        63.3849        96.7853        50.4338        129.2454       
960.0000       7.0000         18.9837        146.3858       75.6049        63.0529        99.2920        49.9494        128.6137       
960.0000       8.0000         18.8320        147.7416       78.2185        62.6451        101.4943       49.4021        127.7206       
960.0000       9.0000         18.6947        148.7744       80.5102        62.1309        103.3744       48.8030        126.5984       
960.0000       10.0000        18.5549        149.8344       82.9562        61.3726        105.3667       48.0511        125.0845       
970.0000       0.0000         20.2455        132.0638       56.4596        61.7039        81.7038        50.6272        125.7072       
970.0000       1.0000         20.0379        134.6674       59.2780        62.3259        84.4577        50.8714        127.1139       
970.0000       2.0000         19.8422        137.0837       62.0863        62.8173        87.1425        51.0028        128.1927       
970.0000       3.0000         19.6564        139.2595       64.8316        63.0962        89.7053        50.9811        128.8481       
970.0000       4.0000         19.4785        141.1442       67.5366        63.3032        92.1442        50.8550        129.1836       
970.0000       5.0000         19.3129        142.7577       69.9966        63.3835        94.3294        50.6592        129.2520       
970.0000       6.0000         19.1534        144.3230       72.5352        63.2714        96.5513        50.3344        128.9867       
970.0000       7.0000         18.9855        146.0278       75.4048        62.9425        99.0404        49.8516        128.3554       
970.0000       8.0000         18.8339        147.3659       78.0003        62.5378        101.2247       49.3059        127.4625       
970.0000       9.0000         18.6966        148.3805       80.2734        62.0268        103.0864       48.7084        126.3404       
970.0000       10.0000        18.5569        149.4216       82.7004        61.2715        105.0598       47.9580        124.8263       
980.0000       0.0000         20.2474        131.8186       56.3787        61.5698        81.5686        50.5163        125.4414       
980.0000       1.0000         20.0398        134.4070       59.1806        62.1955        84.3066        50.7626        126.8499       
980.0000       2.0000         19.8441        136.8080       61.9724        62.6905        86.9753        50.8960        127.9302       
980.0000       3.0000         19.6583        138.9680       64.7009        62.9728        89.5217        50.8763        128.5868       
980.0000       4.0000         19.4804        140.8366       67.3889        63.1832        91.9440        50.7520        128.9234       
980.0000       5.0000         19.3147        142.4338       69.8317        63.2668        94.1125        50.5580        128.9926       
980.0000       6.0000         19.1553        143.9823       72.3530        63.1579        96.3172        50.2350        128.7280       
980.0000       7.0000         18.9874        145.6698       75.2047        62.8321        98.7887        49.7537        128.0971       
980.0000       8.0000         18.8358        146.9901       77.7820        62.4305        100.9551       49.2096        127.2043       
980.0000       9.0000         18.6985        147.9865       80.0367        61.9226        102.7985       48.6137        126.0824       
980.0000       10.0000        18.5588        149.0087       82.4446        61.1703        104.7530       47.8648        124.5680       
990.0000       0.0000         20.2493        131.5734       56.2978        61.4357        81.4334        50.4054        125.1757       
990.0000       1.0000         20.0416        134.1467       59.0833        62.0651        84.1554        50.6538        126.5859       
990.0000       2.0000         19.8460        136.5322       61.8584        62.5636        86.8080        50.7892        127.6676       
990.0000       3.0000         19.6601        138.6765       64.5702        62.8494        89.3381        50.7715        128.3255       
990.0000       4.0000         19.4822        140.5291       67.2412        63.0631        91.7438        50.6490        128.6631       
990.0000       5.0000         19.3166        142.1099       69.6669        63.1501        93.8955        50.4568        128.7333       
990.0000       6.0000         19.1572        143.6417       72.1707        63.0444        96.0831        50.1356        128.4693       
990.0000       7.0000         18.9893        145.3118       75.0046        62.7217        98.5370        49.6559        127.8387       
990.0000       8.0000         18.8377        146.6143       77.5638        62.3233        100.6854       49.1134        126.9462       
990.0000       9.0000         18.7004        147.5926       79.7999        61.8184        102.5106       48.5191        125.8244       
990.0000       10.0000        18.5607        148.5958       82.1887        61.0691        104.4461       47.7716        124.3098       
1000.0000      0.0000         20.2511        131.3282       56.2169        61.3017        81.2982        50.2944        124.9099       
1000.0000      1.0000         20.0435        133.8863       58.9859        61.9347        84.0042        50.5450        126.3218       
1000.0000      2.0000         19.8479        136.2565       61.7444        62.4368        86.6407        50.6825        127.4051       
1000.0000      3.0000         19.6620        138.3850       64.4394        62.7260        89.1544        50.6667        128.0642       
1000.0000      4.0000         19.4841        140.2215       67.0935        62.9431        91.5436        50.5461        128.4029       
1000.0000      5.0000         19.3185        141.7860       69.5021        63.0333        93.6785        50.3557        128.4739       
1000.0000      6.0000         19.1591        143.3010       71.9885        62.9309        95.8490        50.0361        128.2106       
1000.0000      7.0000         18.9912        144.9537       74.8044        62.6114        98.2853        49.5581        127.5803       
1000.0000      8.0000         18.8396        146.2385       77.3455        62.2160        100.4158       49.0172        126.6881       
1000.0000      9.0000         18.7023        147.1986       79.5632        61.7142        102.2226       48.4244        125.5663       
1000.0000      10.0000        18.5626        148.1829       81.9329        60.9679        104.1392       47.6785        124.0515       
1010.0000      0.0000         20.2530        131.0829       56.1360        61.1676        81.1630        50.1835        124.6441       
1010.0000      1.0000         20.0454        133.6259       58.8885        61.8042        83.8530        50.4362        126.0578       
1010.0000      2.0000         19.8497        135.9807       61.6305        62.3099        86.4735        50.5757        127.1426       
1010.0000      3.0000         19.6639        138.0935       64.3087        62.6025        88.9708        50.5618        127.8029       
1010.0000      4.0000         19.4860        139.9139       66.9459        62.8230        91.3434        50.4431        128.1426       
1010.0000      5.0000         19.3204        141.4621       69.3373        62.9166        93.4616        50.2545        128.2146       
1010.0000      6.0000         19.1609        142.9604       71.8062        62.8173        95.6149        49.9367        127.9519       
1010.0000      7.0000         18.9931        144.5957       74.6043        62.5010        98.0336        49.4603        127.3220       
1010.0000      8.0000         18.8415        145.8627       77.1272        62.1087        100.1461       48.9210        126.4299       
1010.0000      9.0000         18.7042        146.8047       79.3264        61.6100        101.9347       48.3298        125.3083       
1010.0000      10.0000        18.5645        147.7700       81.6770        60.8667        103.8324       47.5853        123.7933       
1020.0000      0.0000         20.2549        130.8377       56.0550        61.0335        81.0277        50.0726        124.3783       
1020.0000      1.0000         20.0473        133.3655       58.7911        61.6738        83.7019        50.3274        125.7937       
1020.0000      2.0000         19.8516        135.7049       61.5165        62.1831        86.3062        50.4690        126.8800       
1020.0000      3.0000         19.6657        137.8020       64.1779        62.4791        88.7872        50.4570        127.5416       
1020.0000      4.0000         19.4878        139.6064       66.7982        62.7029        91.1432        50.3401        127.8823       
1020.0000      5.0000         19.3222        141.1382       69.1724        62.7998        93.2446        50.1533        127.9552       
1020.0000      6.0000         19.1628        142.6197       71.6239        62.7038        95.3808        49.8373        127.6932       
1020.0000      7.0000         18.9950        144.2376       74.4042        62.3906        97.7818        49.3625        127.0636       
1020.0000      8.0000         18.8434        145.4869       76.9089        62.0014        99.8765        48.8248        126.1717       
1020.0000      9.0000         18.7061        146.4107       79.0896        61.5058        101.6467       48.2351        125.0502       
1020.0000      10.0000        18.5664        147.3571       81.4212        60.7655        103.5255       47.4921        123.5350       
1030.0000      0.0000         20.2567        130.5925       55.9741        60.8994        80.8925        49.9616        124.1125       
1030.0000      1.0000         20.0491        133.1051       58.6937        61.5434        83.5507        50.2186        125.5296       
1030.0000      2.0000         19.8535        135.4291       61.4025        62.0562        86.1389        50.3622        126.6175       
1030.0000      3.0000         19.6676        137.5104       64.0472        62.3557        88.6036        50.3521        127.2803       
1030.0000      4.0000         19.4897        139.2988       66.6505        62.5829        90.9430        50.2371        127.6221       
1030.0000      5.0000         19.3241        140.8143       69.0076        62.6831        93.0276        50.0522        127.6958       
1030.0000      6.0000         19.1647        142.2790       71.4417        62.5903        95.1466        49.7378        127.4345       
1030.0000      7.0000         18.9968        143.8796       74.2041        62.2802        97.5301        49.2647        126.8052       
1030.0000      8.0000         18.8453        145.1111       76.6906        61.8941        99.6068        48.7285        125.9136       
1030.0000      9.0000         18.7080        146.0167       78.8528        61.4016        101.3588       48.1405        124.7922       
1030.0000      10.0000        18.5683        146.9442       81.1653        60.6644        103.2186       47.3989        123.2767       
1040.0000      0.0000         20.2586        130.3472       55.8932        60.7653        80.7573        49.8507        123.8466       
1040.0000      1.0000         20.0510        132.8447       58.5963        61.4129        83.3995        50.1098        125.2655       
1040.0000      2.0000         19.8553        135.1533       61.2885        61.9293        85.9716        50.2554        126.3549       
1040.0000      3.0000         19.6695        137.2189       63.9165        62.2323        88.4199        50.2473        127.0190       
1040.0000      4.0000         19.4916        138.9912       66.5028        62.4628        90.7428        50.1341        127.3618       
1040.0000      5.0000         19.3260        140.4904       68.8427        62.5663        92.8106        49.9510        127.4364       
1040.0000      6.0000         19.1666        141.9383       71.2594        62.4768        94.9125        49.6384        127.1758       
1040.0000      7.0000         18.9987        143.5215       74.0039        62.1697        97.2784        49.1668        126.5468       
1040.0000      8.0000         18.8472        144.7352       76.4723        61.7868        99.3371        48.6323        125.6554       
1040.0000      9.0000         18.7099        145.6227       78.6160        61.2974        101.0708       48.0458        124.5341       
1040.0000      10.0000        18.5702        146.5313       80.9094        60.5632        102.9116       47.3058        123.0184       
1050.0000      0.0000         20.2605        130.1020       55.8123        60.6311        80.6220        49.7397        123.5808       
1050.0000      1.0000         20.0529        132.5843       58.4988        61.2825        83.2483        50.0010        125.0014       
1050.0000      2.0000         19.8572        134.8775       61.1745        61.8025        85.8043        50.1486        126.0924       
1050.0000      3.0000         19.6713        136.9273       63.7857        62.1088        88.2363        50.1425        126.7577       
1050.0000      4.0000         19.4935        138.6835       66.3551        62.3427        90.5426        50.0311        127.1015       
1050.0000      5.0000         19.3279        140.1664       68.6779        62.4496        92.5936        49.8498        127.1770       
1050.0000      6.0000         19.1685        141.5976       71.0771        62.3632        94.6784        49.5389        126.9170       
1050.0000      7.0000         19.0006        143.1634       73.8038        62.0593        97.0266        49.0690        126.2884       
1050.0000      8.0000         18.8491        144.3594       76.2540        61.6795        99.0674        48.5361        125.3972       
1050.0000      9.0000         18.7118        145.2287       78.3792        61.1932        100.7828       47.9512        124.2760       
1050.0000      10.0000        18.5722        146.1183       80.6535        60.4620        102.6047       47.2126        122.7601       
1060.0000      0.0000         20.2624        129.8567       55.7313        60.4970        80.4868        49.6288        123.3150       
1060.0000      1.0000         20.0547        132.3239       58.4014        61.1521        83.0971        49.8921        124.7373       
1060.0000      2.0000         19.8591        134.6017       61.0605        61.6756        85.6370        50.0419        125.8298       
1060.0000      3.0000         19.6732        136.6358       63.6549        61.9854        88.0526        50.0376        126.4963       
1060.0000      4.0000         19.4953        138.3759       66.2073        62.2226        90.3424        49.9281        126.8412       
1060.0000      5.0000         19.3297        139.8425       68.5130        62.3328        92.3766        49.7486        126.9176       
1060.0000      6.0000         19.1703        141.2569       70.8948        62.2497        94.4442        49.4395        126.6583       
1060.0000      7.0000         19.0025        142.8053       73.6037        61.9489        96.7749        48.9712        126.0300       
1060.0000      8.0000         18.8510        143.9835       76.0357        61.5722        98.7977        48.4398        125.1390       
1060.0000      9.0000         18.7137        144.8347       78.1424        61.0890        100.4948       47.8565        124.0180       
1060.0000      10.0000        18.5741        145.7054       80.3977        60.3608        102.2978       47.1194        122.5018       
1070.0000      0.0000         20.2642        129.6114       55.6504        60.3629        80.3516        49.5178        123.0491       
1070.0000      1.0000         20.0566        132.0634       58.3040        61.0216        82.9459        49.7833        124.4732       
1070.0000      2.0000         19.8609        134.3259       60.9465        61.5487        85.4697        49.9351        125.5672       
1070.0000      3.0000         19.6751        136.3442       63.5242        61.8620        87.8690        49.9328        126.2350       
1070.0000      4.0000         19.4972        138.0683       66.0596        62.1026        90.1422        49.8252        126.5809       
1070.0000      5.0000         19.3316        139.5185       68.3482        62.2161        92.1596        49.6475        126.6582       
1070.0000      6.0000         19.1722        140.9161       70.7125        62.1362        94.2101        49.3400        126.3996       
1070.0000      7.0000         19.0044        142.4472       73.4035        61.8385        96.5231        48.8734        125.7716       
1070.0000      8.0000         18.8529        143.6076       75.8174        61.4648        98.5280        48.3436        124.8808       
1070.0000      9.0000         18.7156        144.4407       77.9056        60.9848        100.2068       47.7619        123.7599       
1070.0000      10.0000        18.5760        145.2924       80.1418        60.2596        101.9909       47.0262        122.2435       
1080.0000      0.0000         20.2661        129.3661       55.5695        60.2288        80.2163        49.4069        122.7833       
1080.0000      1.0000         20.0585        131.8030       58.2066        60.8912        82.7947        49.6745        124.2091       
1080.0000      2.0000         19.8628        134.0501       60.8325        61.4218        85.3024        49.8283        125.3046       
1080.0000      3.0000         19.6770        136.0526       63.3934        61.7385        87.6853        49.8279        125.9736       
1080.0000      4.0000         19.4991        137.7607       65.9119        61.9825        89.9419        49.7222        126.3205       
1080.0000      5.0000         19.3335        139.1946       68.1833        62.0993        91.9426        49.5463        126.3988       
1080.0000      6.0000         19.1741        140.5754       70.5302        62.0226        93.9759        49.2406        126.1408       
1080.0000      7.0000         19.0063        142.0891       73.2033        61.7281        96.2713        48.7755        125.5132       
1080.0000      8.0000         18.8548        143.2317       75.5991        61.3575        98.2583        48.2474        124.6226       
1080.0000      9.0000         18.7175        144.0466       77.6688        60.8806        99.9188        47.6672        123.5018       
1080.0000      10.0000        18.5779        144.8794       79.8859        60.1584        101.6839       46.9330        121.9852       
1090.0000      0.0000         20.2680        129.1208       55.4885        60.0947        80.0811        49.2959        122.5174       
1090.0000      1.0000         20.0604        131.5425       58.1092        60.7607        82.6435        49.5657        123.9450       
1090.0000      2.0000         19.8647        133.7742       60.7185        61.2949        85.1351        49.7215        125.0420       
1090.0000      3.0000         19.6788        135.7611       63.2626        61.6151        87.5017        49.7230        125.7123       
1090.0000      4.0000         19.5009        137.4530       65.7642        61.8624        89.7417        49.6191        126.0602       
1090.0000      5.0000         19.3354        138.8706       68.0185        61.9825        91.7255        49.4451        126.1394       
1090.0000      6.0000         19.1760        140.2347       70.3479        61.9091        93.7418        49.1411        125.8820       
1090.0000      7.0000         19.0082        141.7309       73.0032        61.6177        96.0196        48.6777        125.2548       
1090.0000      8.0000         18.8567        142.8558       75.3807        61.2502        97.9886        48.1511        124.3644       
1090.0000      9.0000         18.7194        143.6526       77.4319        60.7763        99.6308        47.5725        123.2437       
1090.0000      10.0000        18.5798        144.4664       79.6300        60.0572        101.3770       46.8398        121.7269       
1100.0000      0.0000         20.2699        128.8756       55.4076        59.9605        79.9458        49.1850        122.2516       
1100.0000      1.0000         20.0622        131.2821       58.0118        60.6302        82.4923        49.4568        123.6809       
1100.0000      2.0000         19.8665        133.4984       60.6045        61.1681        84.9678        49.6147        124.7794       
1100.0000      3.0000         19.6807        135.4695       63.1319        61.4916        87.3180        49.6182        125.4509       
1100.0000      4.0000         19.5028        137.1454       65.6165        61.7423        89.5415        49.5161        125.7999       
1100.0000      5.0000         19.3372        138.5466       67.8536        61.8657        91.5085        49.3439        125.8799       
1100.0000      6.0000         19.1779        139.8939       70.1656        61.7956        93.5076        49.0417        125.6233       
1100.0000      7.0000         19.0100        141.3728       72.8030        61.5073        95.7678        48.5798        124.9963       
1100.0000      8.0000         18.8585        142.4799       75.1624        61.1429        97.7189        48.0549        124.1062       
1100.0000      9.0000         18.7213        143.2585       77.1951        60.6721        99.3428        47.4778        122.9856       
1100.0000      10.0000        18.5817        144.0535       79.3740        59.9560        101.0700       46.7466        121.4686       
1110.0000      0.0000         20.2717        128.6303       55.3266        59.8264        79.8106        49.0740        121.9857       
1110.0000      1.0000         20.0641        131.0216       57.9143        60.4998        82.3411        49.3480        123.4167       
1110.0000      2.0000         19.8684        133.2226       60.4905        61.0412        84.8004        49.5079        124.5168       
1110.0000      3.0000         19.6826        135.1779       63.0011        61.3682        87.1343        49.5133        125.1895       
1110.0000      4.0000         19.5047        136.8377       65.4687        61.6222        89.3412        49.4131        125.5395       
1110.0000      5.0000         19.3391        138.2226       67.6887        61.7490        91.2915        49.2427        125.6205       
1110.0000      6.0000         19.1797        139.5531       69.9833        61.6820        93.2735        48.9422        125.3645       
1110.0000      7.0000         19.0119        141.0146       72.6028        61.3968        95.5160        48.4820        124.7379       
1110.0000      8.0000         18.8604        142.1040       74.9441        61.0356        97.4491        47.9586        123.8480       
1110.0000      9.0000         18.7232        142.8644       76.9583        60.5679        99.0548        47.3832        122.7275       
1110.0000      10.0000        18.5836        143.6404       79.1181        59.8547        100.7630       46.6534        121.2102       
1120.0000      0.0000         20.2736        128.3850       55.2457        59.6923        79.6753        48.9630        121.7198       
1120.0000      1.0000         20.0660        130.7612       57.8169        60.3693        82.1898        49.2392        123.1526       
1120.0000      2.0000         19.8703        132.9467       60.3765        60.9143        84.6331        49.4011        124.2542       
1120.0000      3.0000         19.6844        134.8863       62.8703        61.2447        86.9507        49.4084        124.9282       
1120.0000      4.0000         19.5065        136.5300       65.3210        61.5021        89.1410        49.3101        125.2792       
1120.0000      5.0000         19.3410        137.8986       67.5238        61.6322        91.0744        49.1415        125.3611       
1120.0000      6.0000         19.1816        139.2124       69.8009        61.5685        93.0393        48.8427        125.1057       
1120.0000      7.0000         19.0138        140.6565       72.4027        61.2864        95.2642        48.3842        124.4795       
1120.0000      8.0000         18.8623        141.7281       74.7257        60.9282        97.1794        47.8624        123.5897       
1120.0000      9.0000         18.7251        142.4704       76.7214        60.4637        98.7667        47.2885        122.4694       
1120.0000      10.0000        18.5856        143.2274       78.8622        59.7535        100.4561       46.5602        120.9519       
1130.0000      0.0000         20.2755        128.1396       55.1647        59.5581        79.5401        48.8521        121.4539       
1130.0000      1.0000         20.0678        130.5007       57.7195        60.2389        82.0386        49.1303        122.8885       
1130.0000      2.0000         19.8722        132.6708       60.2625        60.7874        84.4658        49.2943        123.9916       
1130.0000      3.0000         19.6863        134.5947       62.7395        61.1213        86.7670        49.3036        124.6668       
1130.0000      4.0000         19.5084        136.2224       65.1733        61.3820        88.9407        49.2071        125.0189       
1130.0000      5.0000         19.3429        137.5746       67.3589        61.5154        90.8574        49.0403        125.1016       
1130.0000      6.0000         19.1835        138.8716       69.6186        61.4549        92.8051        48.7433        124.8469       
1130.0000      7.0000         19.0157        140.2983       72.2025        61.1760        95.0124        48.2863        124.2210       
1130.0000      8.0000         18.8642        141.3522       74.5074        60.8209        96.9097        47.7661        123.3315       
1130.0000      9.0000         18.7271        142.0763       76.4846        60.3594        98.4787        47.1938        122.2112       
1130.0000      10.0000        18.5875        142.8144       78.6063        59.6523        100.1491       46.4670        120.6936       
1140.0000      0.0000         20.2774        127.8943       55.0838        59.4240        79.4048        48.7411        121.1880       
1140.0000      1.0000         20.0697        130.2402       57.6220        60.1084        81.8874        49.0215        122.6243       
1140.0000      2.0000         19.8740        132.3950       60.1485        60.6605        84.2985        49.1875        123.7290       
1140.0000      3.0000         19.6882        134.3030       62.6088        60.9978        86.5833        49.1987        124.4054       
1140.0000      4.0000         19.5103        135.9147       65.0255        61.2619        88.7405        49.1041        124.7585       
1140.0000      5.0000         19.3447        137.2506       67.1941        61.3986        90.6403        48.9391        124.8422       
1140.0000      6.0000         19.1854        138.5308       69.4363        61.3414        92.5709        48.6438        124.5881       
1140.0000      7.0000         19.0176        139.9402       72.0023        61.0655        94.7606        48.1885        123.9626       
1140.0000      8.0000         18.8661        140.9762       74.2890        60.7136        96.6399        47.6699        123.0733       
1140.0000      9.0000         18.7290        141.6822       76.2477        60.2552        98.1907        47.0991        121.9531       
1140.0000      10.0000        18.5894        142.4014       78.3503        59.5511        99.8421        46.3738        120.4352       
1150.0000      0.0000         20.2792        127.6490       55.0028        59.2898        79.2695        48.6301        120.9221       
1150.0000      1.0000         20.0716        129.9798       57.5246        59.9779        81.7362        48.9126        122.3602       
1150.0000      2.0000         19.8759        132.1191       60.0344        60.5336        84.1311        49.0807        123.4664       
1150.0000      3.0000         19.6900        134.0114       62.4780        60.8743        86.3996        49.0938        124.1440       
1150.0000      4.0000         19.5122        135.6070       64.8778        61.1418        88.5402        49.0011        124.4981       
1150.0000      5.0000         19.3466        136.9266       67.0292        61.2818        90.4233        48.8379        124.5827       
1150.0000      6.0000         19.1872        138.1900       69.2540        61.2278        92.3367        48.5443        124.3293       
