Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
960.0000       19.6545        3.0000         2.3728         139.5510       64.9623        63.2196        89.8252        89.8252        89.8252        52.8495        49.4652        51.1573        132.5523       125.3807       128.9854       0.2607         0.5695         7.3440         0.0331         0.3421         8.1611         6.1527         180.0627       
960.0000       19.4766        4.0000         2.3945         141.4517       67.6843        63.4233        92.2734        92.2734        92.2734        52.8074        49.2486        51.0280        133.0425       125.4307       129.2573       0.2665         0.5530         6.9792         0.0349         0.3613         8.1823         6.2077         179.6886       
960.0000       19.3110        5.0000         2.4150         143.0815       70.1614        63.5003        94.4681        94.4681        94.4681        52.6842        48.9724        50.8283        133.2767       125.2703       129.2958       0.2719         0.5380         6.6419         0.0365         0.3790         8.1963         6.2544         179.1975       
960.0000       19.1516        6.0000         2.4351         144.6636       72.7175        63.3849        96.6995        96.6995        96.6995        52.4201        48.5781        50.4991        133.1928       124.8309       129.0354       0.2776         0.5222         6.2757         0.0380         0.3955         8.2074         6.3016         178.4939       
960.0000       18.9837        7.0000         2.4567         146.3858       75.6049        63.0529        99.1985        99.1985        99.1985        51.9879        48.0347        50.0113        132.7698       124.0769       128.4481       0.2842         0.5042         5.8508         0.0395         0.4115         8.2172         6.3545         177.5131       
960.0000       18.8320        8.0000         2.4764         147.7416       78.2185        62.6451        101.3929       101.3929       101.3929       51.4917        47.4277        49.4597        132.1111       123.0907       127.6268       0.2902         0.4878         5.4608         0.0411         0.4284         8.2203         6.3987         176.4276       
960.0000       18.6947        9.0000         2.4946         148.7744       80.5102        62.1309        103.2649       103.2649       103.2649       50.9314        46.7810        48.8562        131.2210       121.9307       126.6027       0.2957         0.4731         5.1051         0.0425         0.4436         8.2163         6.4339         175.2540       
960.0000       18.5549        10.0000        2.5134         149.8344       82.9562        61.3726        105.2489       105.2489       105.2489       50.1992        46.0016        48.1004        129.9392       120.4554       125.2246       0.3017         0.4570         4.7127         0.0436         0.4563         8.2092         6.4711         173.8083       
970.0000       20.2455        0.0000         2.3035         132.0638       56.4596        61.7039        81.6610        81.6610        81.6610        52.1432        49.2483        50.6957        128.9775       123.0154       126.0110       0.2428         0.6208         8.3814         0.0286         0.2939         8.0495         5.9540         179.7585       
970.0000       20.0379        1.0000         2.3274         134.6674       59.2780        62.3259        84.4078        84.4078        84.4078        52.4734        49.4110        50.9422        130.3988       124.0311       127.2310       0.2488         0.6035         8.0429         0.0301         0.3099         8.0902         6.0222         180.0104       
970.0000       19.8422        2.0000         2.3504         137.0837       62.0863        62.8173        87.0855        87.0855        87.0855        52.6899        49.4595        51.0747        131.5406       124.7598       128.1677       0.2547         0.5865         7.6953         0.0316         0.3266         8.1257         6.0870         180.0751       
970.0000       19.6564        3.0000         2.3726         139.2595       64.8316        63.0962        89.6409        89.6409        89.6409        52.7433        49.3633        51.0533        132.2850       125.1226       128.7227       0.2607         0.5695         7.3319         0.0331         0.3424         8.1531         6.1467         179.8823       
970.0000       19.4785        4.0000         2.3942         141.1442       67.5366        63.3032        92.0724        92.0724        92.0724        52.7034        49.1482        50.9258        132.7761       125.1722       128.9948       0.2665         0.5531         6.9695         0.0349         0.3617         8.1741         6.2013         179.5107       
970.0000       19.3129        5.0000         2.4148         142.7577       69.9966        63.3835        94.2503        94.2503        94.2503        52.5823        48.8733        50.7278        133.0113       125.0117       129.0338       0.2718         0.5382         6.6344         0.0366         0.3795         8.1878         6.2475         179.0218       
970.0000       19.1534        6.0000         2.4349         144.3230       72.5352        63.2714        96.4645        96.4645        96.4645        52.3204        48.4803        50.4003        132.9285       124.5721       128.7739       0.2775         0.5225         6.2702         0.0381         0.3960         8.1986         6.2943         178.3202       
970.0000       18.9855        7.0000         2.4564         146.0278       75.4048        62.9425        98.9458        98.9458        98.9458        51.8901        47.9381        49.9141        132.5068       123.8180       128.1872       0.2841         0.5045         5.8470         0.0396         0.4122         8.2082         6.3467         177.3410       
970.0000       18.8339        8.0000         2.4762         147.3659       78.0003        62.5378        101.1222       101.1222       101.1222       51.3958        47.3322        49.3640        131.8497       122.8319       127.3668       0.2901         0.4882         5.4585         0.0412         0.4293         8.2109         6.3905         176.2569       
970.0000       18.6966        9.0000         2.4944         148.3805       80.2734        62.0268        102.9758       102.9758       102.9758       50.8375        46.6865        48.7620        130.9612       121.6719       126.3435       0.2955         0.4735         5.1042         0.0426         0.4446         8.2066         6.4252         175.0845       
970.0000       18.5569        10.0000        2.5132         149.4216       82.7004        61.2715        104.9408       104.9408       104.9408       50.1071        45.9080        48.0076        129.6813       120.1967       124.9664       0.3015         0.4575         4.7130         0.0437         0.4573         8.1992         6.4619         173.6397       
980.0000       20.2474        0.0000         2.3033         131.8186       56.3787        61.5698        81.5253        81.5253        81.5253        52.0299        49.1413        50.5856        128.7088       122.7586       125.7482       0.2429         0.6205         8.3602         0.0286         0.2939         8.0422         5.9493         179.5682       
980.0000       20.0398        1.0000         2.3272         134.4070       59.1806        62.1955        84.2561        84.2561        84.2561        52.3626        49.3058        50.8342        130.1304       123.7738       126.9681       0.2488         0.6033         8.0250         0.0301         0.3100         8.0827         6.0171         179.8237       
980.0000       19.8441        2.0000         2.3501         136.8080       61.9724        62.6905        86.9176        86.9176        86.9176        52.5814        49.3561        50.9687        131.2727       124.5021       127.9049       0.2547         0.5864         7.6805         0.0316         0.3267         8.1179         6.0815         179.8917       
980.0000       19.6583        3.0000         2.3723         138.9680       64.7009        62.9728        89.4566        89.4566        89.4566        52.6371        49.2614        50.9493        132.0178       124.8644       128.4600       0.2607         0.5695         7.3198         0.0331         0.3426         8.1451         6.1407         179.7017       
980.0000       19.4804        4.0000         2.3940         140.8366       67.3889        63.1832        91.8715        91.8715        91.8715        52.5994        49.0477        50.8236        132.5096       124.9138       128.7324       0.2665         0.5532         6.9599         0.0349         0.3621         8.1659         6.1948         179.3326       
980.0000       19.3147        5.0000         2.4145         142.4338       69.8317        63.2668        94.0324        94.0324        94.0324        52.4805        48.7743        50.6274        132.7459       124.7531       128.7718       0.2718         0.5384         6.6270         0.0366         0.3799         8.1793         6.2405         178.8460       
980.0000       19.1553        6.0000         2.4346         143.9823       72.3530        63.1579        96.2294        96.2294        96.2294        52.2206        48.3825        50.3016        132.6642       124.3134       128.5125       0.2774         0.5227         6.2648         0.0382         0.3966         8.1898         6.2869         178.1463       
980.0000       18.9874        7.0000         2.4562         145.6698       75.2047        62.8321        98.6930        98.6930        98.6930        51.7923        47.8414        49.8169        132.2439       123.5592       127.9263       0.2840         0.5048         5.8432         0.0397         0.4129         8.1991         6.3389         177.1686       
980.0000       18.8358        8.0000         2.4759         146.9901       77.7820        62.4305        100.8514       100.8514       100.8514       51.2999        47.2366        49.2683        131.5882       122.5730       127.1066       0.2899         0.4885         5.4563         0.0412         0.4301         8.2015         6.3822         176.0859       
980.0000       18.6985        9.0000         2.4941         147.9865       80.0367        61.9226        102.6866       102.6866       102.6866       50.7435        46.5920        48.6678        130.7015       121.4131       126.0843       0.2954         0.4739         5.1034         0.0427         0.4455         8.1969         6.4165         174.9148       
980.0000       18.5588        10.0000        2.5129         149.0087       82.4446        61.1703        104.6326       104.6326       104.6326       50.0150        45.8145        47.9147        129.4233       119.9380       124.7082       0.3014         0.4579         4.7133         0.0438         0.4584         8.1891         6.4528         173.4709       
990.0000       20.2493        0.0000         2.3031         131.5734       56.2978        61.4357        81.3897        81.3897        81.3897        51.9166        49.0342        50.4754        128.4401       122.5018       125.4854       0.2430         0.6202         8.3388         0.0286         0.2939         8.0350         5.9447         179.3776       
990.0000       20.0416        1.0000         2.3270         134.1467       59.0833        62.0651        84.1044        84.1044        84.1044        52.2517        49.2007        50.7262        129.8620       123.5165       126.7052       0.2489         0.6031         8.0071         0.0301         0.3101         8.0752         6.0119         179.6367       
990.0000       19.8460        2.0000         2.3499         136.5322       61.8584        62.5636        86.7497        86.7497        86.7497        52.4729        49.2526        50.8628        131.0048       124.2443       127.6421       0.2548         0.5863         7.6657         0.0317         0.3269         8.1102         6.0759         179.7080       
990.0000       19.6601        3.0000         2.3721         138.6765       64.5702        62.8494        89.2723        89.2723        89.2723        52.5309        49.1595        50.8452        131.7505       124.6063       128.1973       0.2607         0.5696         7.3077         0.0332         0.3429         8.1372         6.1346         179.5209       
990.0000       19.4822        4.0000         2.3938         140.5291       67.2412        63.0631        91.6705        91.6705        91.6705        52.4954        48.9473        50.7214        132.2431       124.6554       128.4699       0.2664         0.5533         6.9502         0.0350         0.3624         8.1576         6.1883         179.1543       
990.0000       19.3166        5.0000         2.4143         142.1099       69.6669        63.1501        93.8146        93.8146        93.8146        52.3786        48.6752        50.5269        132.4804       124.4945       128.5097       0.2717         0.5386         6.6196         0.0366         0.3804         8.1708         6.2336         178.6699       
990.0000       19.1572        6.0000         2.4344         143.6417       72.1707        63.0444        95.9944        95.9944        95.9944        52.1208        48.2848        50.2028        132.3999       124.0546       128.2510       0.2773         0.5230         6.2593         0.0382         0.3972         8.1810         6.2795         177.9722       
990.0000       18.9893        7.0000         2.4559         145.3118       75.0046        62.7217        98.4403        98.4403        98.4403        51.6945        47.7448        49.7196        131.9809       123.3003       127.6654       0.2839         0.5051         5.8394         0.0397         0.4136         8.1900         6.3311         176.9961       
990.0000       18.8377        8.0000         2.4757         146.6143       77.5638        62.3233        100.5806       100.5806       100.5806       51.2041        47.1410        49.1726        131.3267       122.3140       126.8465       0.2898         0.4889         5.4540         0.0413         0.4309         8.1921         6.3740         175.9148       
990.0000       18.7004        9.0000         2.4939         147.5926       79.7999        61.8184        102.3975       102.3975       102.3975       50.6496        46.4975        48.5735        130.4416       121.1542       125.8250       0.2952         0.4744         5.1026         0.0427         0.4465         8.1872         6.4078         174.7450       
990.0000       18.5607        10.0000        2.5126         148.5958       82.1887        61.0691        104.3244       104.3244       104.3244       49.9229        45.7209        47.8219        129.1653       119.6793       124.4499       0.3012         0.4584         4.7137         0.0439         0.4595         8.1790         6.4436         173.3019       
1000.0000      20.2511        0.0000         2.3029         131.3282       56.2169        61.3017        81.2540        81.2540        81.2540        51.8033        48.9272        50.3652        128.1713       122.2450       125.2226       0.2431         0.6198         8.3175         0.0286         0.2939         8.0277         5.9400         179.1867       
1000.0000      20.0435        1.0000         2.3267         133.8863       58.9859        61.9347        83.9527        83.9527        83.9527        52.1409        49.0955        50.6182        129.5935       123.2591       126.4423       0.2490         0.6029         7.9892         0.0301         0.3102         8.0677         6.0068         179.4496       
1000.0000      19.8479        2.0000         2.3497         136.2565       61.7444        62.4368        86.5818        86.5818        86.5818        52.3645        49.1491        50.7568        130.7369       123.9866       127.3792       0.2548         0.5862         7.6508         0.0317         0.3271         8.1025         6.0703         179.5242       
1000.0000      19.6620        3.0000         2.3719         138.3850       64.4394        62.7260        89.0880        89.0880        89.0880        52.4247        49.0576        50.7412        131.4832       124.3482       127.9346       0.2607         0.5696         7.2955         0.0332         0.3432         8.1292         6.1286         179.3398       
1000.0000      19.4841        4.0000         2.3936         140.2215       67.0935        62.9431        91.4695        91.4695        91.4695        52.3914        48.8468        50.6191        131.9767       124.3969       128.2075       0.2664         0.5534         6.9405         0.0350         0.3628         8.1494         6.1818         178.9757       
1000.0000      19.3185        5.0000         2.4141         141.7860       69.5021        63.0333        93.5967        93.5967        93.5967        52.2768        48.5761        50.4265        132.2149       124.2359       128.2477       0.2716         0.5388         6.6122         0.0367         0.3809         8.1623         6.2267         178.4937       
1000.0000      19.1591        6.0000         2.4342         143.3010       71.9885        62.9309        95.7593        95.7593        95.7593        52.0210        48.1870        50.1040        132.1356       123.7959       127.9894       0.2772         0.5232         6.2539         0.0383         0.3978         8.1722         6.2721         177.7979       
1000.0000      18.9912        7.0000         2.4557         144.9537       74.8044        62.6114        98.1875        98.1875        98.1875        51.5967        47.6481        49.6224        131.7178       123.0414       127.4045       0.2837         0.5054         5.8357         0.0398         0.4143         8.1809         6.3233         176.8234       
1000.0000      18.8396        8.0000         2.4754         146.2385       77.3455        62.2160        100.3098       100.3098       100.3098       51.1082        47.0455        49.0768        131.0652       122.0551       126.5863       0.2897         0.4893         5.4517         0.0414         0.4318         8.1827         6.3657         175.7434       
1000.0000      18.7023        9.0000         2.4936         147.1986       79.5632        61.7142        102.1083       102.1083       102.1083       50.5556        46.4030        48.4793        130.1818       120.8953       125.5657       0.2950         0.4748         5.1018         0.0428         0.4475         8.1774         6.3991         174.5749       
1000.0000      18.5626        10.0000        2.5124         148.1829       81.9329        60.9679        104.0162       104.0162       104.0162       49.8308        45.6273        47.7290        128.9072       119.4204       124.1915       0.3010         0.4589         4.7141         0.0440         0.4606         8.1689         6.4344         173.1327       
1010.0000      20.2530        0.0000         2.3027         131.0829       56.1360        61.1676        81.1183        81.1183        81.1183        51.6899        48.8202        50.2551        127.9026       121.9881       124.9598       0.2433         0.6195         8.2962         0.0286         0.2939         8.0204         5.9353         178.9957       
1010.0000      20.0454        1.0000         2.3265         133.6259       58.8885        61.8042        83.8009        83.8009        83.8009        52.0300        48.9903        50.5102        129.3251       123.0018       126.1794       0.2490         0.6027         7.9713         0.0301         0.3102         8.0602         6.0016         179.2622       
1010.0000      19.8497        2.0000         2.3495         135.9807       61.6305        62.3099        86.4139        86.4139        86.4139        52.2560        49.0456        50.6508        130.4690       123.7288       127.1164       0.2548         0.5861         7.6360         0.0317         0.3273         8.0947         6.0647         179.3401       
1010.0000      19.6639        3.0000         2.3717         138.0935       64.3087        62.6025        88.9036        88.9036        88.9036        52.3185        48.9557        50.6371        131.2159       124.0900       127.6718       0.2607         0.5696         7.2834         0.0332         0.3434         8.1212         6.1226         179.1586       
1010.0000      19.4860        4.0000         2.3933         139.9139       66.9459        62.8230        91.2685        91.2685        91.2685        52.2874        48.7464        50.5169        131.7102       124.1384       127.9450       0.2664         0.5535         6.9308         0.0350         0.3632         8.1411         6.1753         178.7970       
1010.0000      19.3204        5.0000         2.4138         141.4621       69.3373        62.9166        93.3789        93.3789        93.3789        52.1749        48.4771        50.3260        131.9494       123.9772       127.9856       0.2716         0.5389         6.6047         0.0367         0.3814         8.1537         6.2197         178.3173       
1010.0000      19.1609        6.0000         2.4339         142.9604       71.8062        62.8173        95.5243        95.5243        95.5243        51.9212        48.0892        50.0052        131.8713       123.5370       127.7279       0.2771         0.5235         6.2484         0.0383         0.3984         8.1634         6.2647         177.6235       
1010.0000      18.9931        7.0000         2.4554         144.5957       74.6043        62.5010        97.9348        97.9348        97.9348        51.4988        47.5515        49.5252        131.4548       122.7824       127.1435       0.2836         0.5057         5.8319         0.0399         0.4151         8.1718         6.3155         176.6505       
1010.0000      18.8415        8.0000         2.4752         145.8627       77.1272        62.1087        100.0390       100.0390       100.0390       51.0123        46.9499        48.9811        130.8036       121.7961       126.3260       0.2895         0.4896         5.4495         0.0415         0.4326         8.1732         6.3574         175.5719       
1010.0000      18.7042        9.0000         2.4934         146.8047       79.3264        61.6100        101.8191       101.8191       101.8191       50.4617        46.3084        48.3850        129.9219       120.6364       125.3064       0.2949         0.4752         5.1010         0.0429         0.4484         8.1676         6.3903         174.4046       
1010.0000      18.5645        10.0000        2.5121         147.7700       81.6770        60.8667        103.7080       103.7080       103.7080       49.7386        45.5337        47.6362        128.6491       119.1616       123.9331       0.3008         0.4593         4.7145         0.0441         0.4617         8.1588         6.4252         172.9633       
1020.0000      20.2549        0.0000         2.3025         130.8377       56.0550        61.0335        80.9826        80.9826        80.9826        51.5766        48.7131        50.1449        127.6338       121.7313       124.6970       0.2434         0.6192         8.2748         0.0286         0.2939         8.0131         5.9306         178.8044       
1020.0000      20.0473        1.0000         2.3263         133.3655       58.7911        61.6738        83.6492        83.6492        83.6492        51.9192        48.8851        50.4021        129.0567       122.7444       125.9164       0.2491         0.6025         7.9534         0.0301         0.3103         8.0527         5.9965         179.0747       
1020.0000      19.8516        2.0000         2.3492         135.7049       61.5165        62.1831        86.2460        86.2460        86.2460        52.1475        48.9422        50.5448        130.2011       123.4710       126.8535       0.2549         0.5861         7.6211         0.0317         0.3275         8.0870         6.0591         179.1559       
1020.0000      19.6657        3.0000         2.3714         137.8020       64.1779        62.4791        88.7193        88.7193        88.7193        52.2123        48.8538        50.5330        130.9486       123.8319       127.4091       0.2607         0.5696         7.2713         0.0332         0.3437         8.1132         6.1165         178.9772       
1020.0000      19.4878        4.0000         2.3931         139.6064       66.7982        62.7029        91.0676        91.0676        91.0676        52.1834        48.6459        50.4147        131.4437       123.8800       127.6825       0.2663         0.5536         6.9211         0.0351         0.3636         8.1329         6.1688         178.6181       
1020.0000      19.3222        5.0000         2.4136         141.1382       69.1724        62.7998        93.1610        93.1610        93.1610        52.0731        48.3780        50.2255        131.6839       123.7185       127.7236       0.2715         0.5391         6.5973         0.0368         0.3819         8.1452         6.2128         178.1407       
1020.0000      19.1628        6.0000         2.4337         142.6197       71.6239        62.7038        95.2892        95.2892        95.2892        51.8214        47.9914        49.9064        131.6069       123.2782       127.4663       0.2771         0.5237         6.2430         0.0384         0.3990         8.1545         6.2573         177.4488       
1020.0000      18.9950        7.0000         2.4552         144.2376       74.4042        62.3906        97.6820        97.6820        97.6820        51.4010        47.4548        49.4279        131.1917       122.5235       126.8826       0.2835         0.5060         5.8281         0.0399         0.4158         8.1626         6.3076         176.4774       
1020.0000      18.8434        8.0000         2.4749         145.4869       76.9089        62.0014        99.7682        99.7682        99.7682        50.9164        46.8543        48.8854        130.5420       121.5370       126.0658       0.2894         0.4900         5.4473         0.0415         0.4335         8.1638         6.3491         175.4002       
1020.0000      18.7061        9.0000         2.4931         146.4107       79.0896        61.5058        101.5300       101.5300       101.5300       50.3677        46.2139        48.2908        129.6619       120.3774       125.0470       0.2947         0.4756         5.1002         0.0430         0.4494         8.1579         6.3816         174.2341       
1020.0000      18.5664        10.0000        2.5119         147.3571       81.4212        60.7655        103.3998       103.3998       103.3998       49.6465        45.4401        47.5433        128.3910       118.9026       123.6747       0.3007         0.4598         4.7150         0.0442         0.4629         8.1487         6.4160         172.7937       
1030.0000      20.2567        0.0000         2.3023         130.5925       55.9741        60.8994        80.8469        80.8469        80.8469        51.4633        48.6061        50.0347        127.3650       121.4744       124.4341       0.2435         0.6189         8.2534         0.0286         0.2939         8.0058         5.9259         178.6129       
1030.0000      20.0491        1.0000         2.3261         133.1051       58.6937        61.5434        83.4975        83.4975        83.4975        51.8083        48.7799        50.2941        128.7882       122.4870       125.6535       0.2492         0.6023         7.9354         0.0301         0.3104         8.0452         5.9913         178.8869       
1030.0000      19.8535        2.0000         2.3490         135.4291       61.4025        62.0562        86.0780        86.0780        86.0780        52.0390        48.8387        50.4389        129.9332       123.2132       126.5906       0.2549         0.5860         7.6062         0.0317         0.3276         8.0792         6.0534         178.9714       
1030.0000      19.6676        3.0000         2.3712         137.5104       64.0472        62.3557        88.5349        88.5349        88.5349        52.1061        48.7519        50.4290        130.6813       123.5737       127.1464       0.2606         0.5696         7.2591         0.0333         0.3440         8.1051         6.1104         178.7956       
1030.0000      19.4897        4.0000         2.3929         139.2988       66.6505        62.5829        90.8666        90.8666        90.8666        52.0794        48.5455        50.3124        131.1771       123.6215       127.4200       0.2663         0.5537         6.9115         0.0351         0.3640         8.1246         6.1623         178.4390       
1030.0000      19.3241        5.0000         2.4134         140.8143       69.0076        62.6831        92.9432        92.9432        92.9432        51.9712        48.2789        50.1251        131.4184       123.4598       127.4615       0.2714         0.5393         6.5899         0.0368         0.3824         8.1366         6.2058         177.9639       
1030.0000      19.1647        6.0000         2.4334         142.2790       71.4417        62.5903        95.0541        95.0541        95.0541        51.7216        47.8936        49.8076        131.3425       123.0194       127.2047       0.2770         0.5240         6.2376         0.0384         0.3996         8.1457         6.2499         177.2740       
1030.0000      18.9968        7.0000         2.4549         143.8796       74.2041        62.2802        97.4292        97.4292        97.4292        51.3032        47.3582        49.3307        130.9286       122.2645       126.6215       0.2834         0.5063         5.8244         0.0400         0.4165         8.1535         6.2998         176.3041       
1030.0000      18.8453        8.0000         2.4747         145.1111       76.6906        61.8941        99.4974        99.4974        99.4974        50.8205        46.7587        48.7896        130.2804       121.2780       125.8055       0.2893         0.4904         5.4451         0.0416         0.4343         8.1543         6.3408         175.2283       
1030.0000      18.7080        9.0000         2.4928         146.0167       78.8528        61.4016        101.2408       101.2408       101.2408       50.2737        46.1193        48.1965        129.4019       120.1183       124.7875       0.2946         0.4761         5.0995         0.0431         0.4504         8.1481         6.3728         174.0635       
1030.0000      18.5683        10.0000        2.5116         146.9442       81.1653        60.6644        103.0916       103.0916       103.0916       49.5544        45.3465        47.4504        128.1328       118.6436       123.4162       0.3005         0.4603         4.7154         0.0443         0.4640         8.1386         6.4067         172.6239       
1040.0000      20.2586        0.0000         2.3020         130.3472       55.8932        60.7653        80.7112        80.7112        80.7112        51.3500        48.4991        49.9245        127.0962       121.2175       124.1712       0.2436         0.6186         8.2320         0.0286         0.2939         7.9985         5.9212         178.4212       
1040.0000      20.0510        1.0000         2.3259         132.8447       58.5963        61.4129        83.3457        83.3457        83.3457        51.6975        48.6747        50.1861        128.5197       122.2296       125.3905       0.2493         0.6021         7.9174         0.0301         0.3105         8.0376         5.9862         178.6989       
1040.0000      19.8553        2.0000         2.3488         135.1533       61.2885        61.9293        85.9101        85.9101        85.9101        51.9306        48.7352        50.3329        129.6652       122.9554       126.3277       0.2549         0.5859         7.5913         0.0317         0.3278         8.0715         6.0478         178.7867       
1040.0000      19.6695        3.0000         2.3710         137.2189       63.9165        62.2323        88.3506        88.3506        88.3506        51.9998        48.6500        50.3249        130.4140       123.3155       126.8836       0.2606         0.5696         7.2469         0.0333         0.3443         8.0971         6.1043         178.6137       
1040.0000      19.4916        4.0000         2.3926         138.9912       66.5028        62.4628        90.6656        90.6656        90.6656        51.9754        48.4450        50.2102        130.9106       123.3630       127.1575       0.2663         0.5538         6.9018         0.0352         0.3644         8.1163         6.1558         178.2597       
1040.0000      19.3260        5.0000         2.4131         140.4904       68.8427        62.5663        92.7253        92.7253        92.7253        51.8693        48.1798        50.0246        131.1529       123.2011       127.1994       0.2714         0.5395         6.5824         0.0369         0.3829         8.1281         6.1988         177.7868       
1040.0000      19.1666        6.0000         2.4332         141.9383       71.2594        62.4768        94.8190        94.8190        94.8190        51.6218        47.7958        49.7088        131.0781       122.7605       126.9431       0.2769         0.5242         6.2321         0.0385         0.4003         8.1368         6.2425         177.0989       
1040.0000      18.9987        7.0000         2.4547         143.5215       74.0039        62.1697        97.1765        97.1765        97.1765        51.2054        47.2615        49.2334        130.6655       122.0054       126.3605       0.2833         0.5066         5.8206         0.0401         0.4172         8.1443         6.2919         176.1306       
1040.0000      18.8472        8.0000         2.4744         144.7352       76.4723        61.7868        99.2266        99.2266        99.2266        50.7246        46.6631        48.6939        130.0187       121.0188       125.5452       0.2891         0.4907         5.4429         0.0417         0.4352         8.1449         6.3325         175.0562       
1040.0000      18.7099        9.0000         2.4926         145.6227       78.6160        61.2974        100.9516       100.9516       100.9516       50.1798        46.0247        48.1023        129.1419       119.8592       124.5280       0.2944         0.4765         5.0988         0.0432         0.4514         8.1383         6.3640         173.8926       
1040.0000      18.5702        10.0000        2.5113         146.5313       80.9094        60.5632        102.7834       102.7834       102.7834       49.4623        45.2528        47.3575        127.8745       118.3846       123.1576       0.3003         0.4608         4.7159         0.0444         0.4651         8.1284         6.3975         172.4539       
1050.0000      20.2605        0.0000         2.3018         130.1020       55.8123        60.6311        80.5755        80.5755        80.5755        51.2366        48.3920        49.8143        126.8274       120.9606       123.9083       0.2437         0.6182         8.2106         0.0286         0.2939         7.9912         5.9165         178.2293       
1050.0000      20.0529        1.0000         2.3257         132.5843       58.4988        61.2825        83.1940        83.1940        83.1940        51.5866        48.5695        50.0780        128.2513       121.9722       125.1275       0.2493         0.6019         7.8994         0.0301         0.3106         8.0301         5.9810         178.5106       
1050.0000      19.8572        2.0000         2.3486         134.8775       61.1745        61.8025        85.7422        85.7422        85.7422        51.8221        48.6317        50.2269        129.3973       122.6976       126.0648       0.2550         0.5858         7.5763         0.0318         0.3280         8.0637         6.0422         178.6018       
1050.0000      19.6713        3.0000         2.3708         136.9273       63.7857        62.1088        88.1662        88.1662        88.1662        51.8936        48.5481        50.2208        130.1466       123.0573       126.6208       0.2606         0.5696         7.2348         0.0333         0.3446         8.0891         6.0983         178.4317       
1050.0000      19.4935        4.0000         2.3924         138.6835       66.3551        62.3427        90.4646        90.4646        90.4646        51.8713        48.3445        50.1079        130.6441       123.1044       126.8949       0.2662         0.5539         6.8920         0.0352         0.3648         8.1080         6.1492         178.0801       
1050.0000      19.3279        5.0000         2.4129         140.1664       68.6779        62.4496        92.5074        92.5074        92.5074        51.7675        48.0807        49.9241        130.8874       122.9424       126.9372       0.2713         0.5397         6.5750         0.0369         0.3834         8.1195         6.1918         177.6096       
1050.0000      19.1685        6.0000         2.4330         141.5976       71.0771        62.3632        94.5839        94.5839        94.5839        51.5220        47.6979        49.6100        130.8137       122.5016       126.6815       0.2768         0.5245         6.2267         0.0385         0.4009         8.1280         6.2351         176.9237       
1050.0000      19.0006        7.0000         2.4545         143.1634       73.8038        62.0593        96.9237        96.9237        96.9237        51.1075        47.1648        49.1362        130.4023       121.7464       126.0994       0.2832         0.5070         5.8169         0.0401         0.4180         8.1352         6.2840         175.9569       
1050.0000      18.8491        8.0000         2.4742         144.3594       76.2540        61.6795        98.9558        98.9558        98.9558        50.6287        46.5675        48.5981        129.7570       120.7597       125.2848       0.2890         0.4911         5.4407         0.0418         0.4361         8.1354         6.3242         174.8839       
1050.0000      18.7118        9.0000         2.4923         145.2287       78.3792        61.1932        100.6624       100.6624       100.6624       50.0858        45.9301        48.0080        128.8819       119.6001       124.2685       0.2942         0.4769         5.0981         0.0433         0.4524         8.1284         6.3552         173.7215       
1050.0000      18.5722        10.0000        2.5111         146.1183       80.6535        60.4620        102.4751       102.4751       102.4751       49.3701        45.1592        47.2646        127.6162       118.1255       122.8990       0.3001         0.4612         4.7165         0.0445         0.4662         8.1182         6.3882         172.2838       
1060.0000      20.2624        0.0000         2.3016         129.8567       55.7313        60.4970        80.4398        80.4398        80.4398        51.1233        48.2850        49.7041        126.5585       120.7037       123.6454       0.2438         0.6179         8.1892         0.0286         0.2939         7.9839         5.9118         178.0371       
1060.0000      20.0547        1.0000         2.3254         132.3239       58.4014        61.1521        83.0422        83.0422        83.0422        51.4757        48.4643        49.9700        127.9828       121.7148       124.8646       0.2494         0.6017         7.8814         0.0301         0.3107         8.0226         5.9758         178.3222       
1060.0000      19.8591        2.0000         2.3484         134.6017       61.0605        61.6756        85.5743        85.5743        85.5743        51.7136        48.5282        50.1209        129.1293       122.4398       125.8019       0.2550         0.5857         7.5614         0.0318         0.3282         8.0559         6.0366         178.4168       
1060.0000      19.6732        3.0000         2.3705         136.6358       63.6549        61.9854        87.9819        87.9819        87.9819        51.7874        48.4461        50.1168        129.8793       122.7991       126.3580       0.2606         0.5696         7.2226         0.0333         0.3448         8.0810         6.0922         178.2495       
1060.0000      19.4953        4.0000         2.3922         138.3759       66.2073        62.2226        90.2635        90.2635        90.2635        51.7673        48.2440        50.0057        130.3775       122.8459       126.6324       0.2662         0.5540         6.8823         0.0352         0.3651         8.0997         6.1427         177.9004       
1060.0000      19.3297        5.0000         2.4127         139.8425       68.5130        62.3328        92.2895        92.2895        92.2895        51.6656        47.9816        49.8236        130.6218       122.6837       126.6751       0.2712         0.5399         6.5675         0.0370         0.3839         8.1109         6.1848         177.4322       
