Output data for Cubic structure, Space-Group Number between 195 and 230: 
T(K)           V(ang^3/atom)  P(GPa)         rho(g/cm^3)    C11(GPa)       C12(GPa)       C44(GPa)       BV(GPa)        BR(GPa)        BH(GPa)        GV(GPa)        GR(GPa)        GH(GPa)        EV(GPa)        ER(GPa)        EH(GPa)        nuH            kH             HH(GPa)        AVR            AU             vl(km/s)       vb(km/s)       Debye(K)       
1300.0000      7.9482         11.0000        2.0808         190.3099       42.4951        56.7468        91.7667        91.7667        91.7667        63.6110        62.5568        63.0839        155.0151       152.9218       153.9701       0.2204         0.6874         11.5729        0.0084         0.0843         9.1937         6.6409         287.4053       
1300.0000      7.8646         12.0000        2.1029         195.9752       45.6676        58.4864        95.7702        95.7702        95.7702        65.1534        64.1799        64.6666        159.3291       157.3831       158.3574       0.2244         0.6752         11.4789        0.0075         0.0758         9.3029         6.7485         290.6077       
1300.0000      7.7837         13.0000        2.1247         201.5971       48.8841        60.1560        99.7885        99.7885        99.7885        66.6362        65.7348        66.1855        163.5122       161.6985       162.6065       0.2284         0.6633         11.3729        0.0068         0.0686         9.4073         6.8531         293.6268       
1300.0000      7.7054         14.0000        2.1463         207.1744       52.1383        61.7574        103.8170       103.8170       103.8170       68.0617        67.2245        67.6431        167.5665       165.8714       166.7199       0.2323         0.6516         11.2573        0.0062         0.0623         9.5074         6.9548         296.4744       
1300.0000      7.6294         15.0000        2.1677         212.7056       55.4239        63.2922        107.8512       107.8512       107.8512       69.4316        68.6518        69.0417        171.4939       169.9049       170.7002       0.2362         0.6402         11.1340        0.0056         0.0568         9.6031         7.0536         299.1610       
1300.0000      7.5556         16.0000        2.1889         218.1890       58.7346        64.7620        111.8861       111.8861       111.8861       70.7481        70.0192        70.3837        175.2964       173.8021       174.5499       0.2400         0.6291         11.0047        0.0052         0.0520         9.6948         7.1495         301.6963       
1300.0000      7.4839         17.0000        2.2099         223.6228       62.0639        66.1687        115.9169       115.9169       115.9169       72.0130        71.3293        71.6711        178.9762       177.5662       178.2717       0.2437         0.6183         10.8710        0.0048         0.0479         9.7825         7.2425         304.0890       
1300.0000      7.4140         18.0000        2.2307         229.0049       65.4056        67.5138        119.9387       119.9387       119.9387       73.2281        72.5844        72.9062        182.5355       181.2002       181.8684       0.2473         0.6079         10.7341        0.0044         0.0443         9.8664         7.3326         306.3470       
1300.0000      7.3459         19.0000        2.2514         234.3330       68.7533        68.7989        123.9466       123.9466       123.9466       74.3953        73.7867        74.0910        185.9768       184.7074       185.3425       0.2508         0.5978         10.5952        0.0041         0.0412         9.9465         7.4198         308.4776       
1300.0000      7.2794         20.0000        2.2719         239.6049       72.1006        70.0258        127.9354       127.9354       127.9354       75.5163        74.9385        75.2274        189.3025       188.0907       188.6970       0.2542         0.5880         10.4552        0.0038         0.0386         10.0230        7.5041         310.4875       
1300.0000      7.2144         21.0000        2.2924         244.8179       75.4411        71.1960        131.9001       131.9001       131.9001       76.5929        76.0419        76.3174        192.5150       191.3533       191.9345       0.2575         0.5786         10.3152        0.0036         0.0362         10.0958        7.5853         312.3829       
1300.0000      7.1506         22.0000        2.3129         249.9694       78.7685        72.3112        135.8355       135.8355       135.8355       77.6269        77.0990        77.3629        195.6171       194.4984       195.0580       0.2607         0.5695         10.1759        0.0034         0.0342         10.1651        7.6636         314.1694       
1300.0000      7.0880         23.0000        2.3333         255.0566       82.0763        73.3730        139.7364       139.7364       139.7364       78.6199        78.1116        78.3657        198.6114       197.5290       198.0705       0.2638         0.5608         10.0379        0.0032         0.0325         10.2308        7.7387         315.8523       
1300.0000      7.0263         24.0000        2.3538         260.0768       85.3581        74.3830        143.5977       143.5977       143.5977       79.5735        79.0817        79.3276        201.5006       200.4484       200.9748       0.2667         0.5524         9.9020         0.0031         0.0311         10.2929        7.8107         317.4365       
1300.0000      6.9656         25.0000        2.3743         265.0268       88.6076        75.3429        147.4140       147.4140       147.4140       80.4896        80.0113        80.2504        204.2877       203.2597       203.7739       0.2696         0.5444         9.7686         0.0030         0.0299         10.3515        7.8796         318.9264       
1300.0000      6.9056         26.0000        2.3949         269.9036       91.8183        76.2543        151.1800       151.1800       151.1800       81.3697        80.9020        81.1358        206.9755       205.9660       206.4709       0.2724         0.5367         9.6383         0.0029         0.0289         10.4066        7.9451         320.3262       
1300.0000      6.8462         27.0000        2.4157         274.7041       94.9837        77.1188        154.8905       154.8905       154.8905       82.2153        81.7557        81.9855        209.5669       208.5705       209.0689       0.2750         0.5293         9.5115         0.0028         0.0281         10.4580        8.0074         321.6399       
1300.0000      6.7873         28.0000        2.4367         279.4249       98.0975        77.9380        158.5400       158.5400       158.5400       83.0283        82.5741        82.8012        212.0650       211.0765       211.5709       0.2776         0.5223         9.3886         0.0027         0.0275         10.5058        8.0662         322.8711       
1300.0000      6.7287         29.0000        2.4579         284.0628       101.1533       78.7136        162.1231       162.1231       162.1231       83.8101        83.3589        83.5845        214.4727       213.4871       213.9801       0.2800         0.5156         9.2699         0.0027         0.0271         10.5500        8.1216         324.0231       
1300.0000      6.6703         30.0000        2.4794         288.6144       104.1445       79.4472        165.6345       165.6345       165.6345       84.5623        84.1118        84.3370        216.7933       215.8055       216.2996       0.2824         0.5092         9.1559         0.0027         0.0268         10.5904        8.1734         325.0992       
1400.0000      9.1666         0.0000         1.8042         118.3048       11.2858        30.6525        46.9588        46.9588        46.9588        39.7953        36.9692        38.3822        93.0896        87.8529        90.4919        0.1788         0.8174         10.3435        0.0368         0.3822         7.3751         5.1017         228.5545       
1400.0000      9.0381         1.0000         1.8299         124.6436       13.5767        33.2894        50.5990        50.5990        50.5990        42.1870        39.6407        40.9138        99.0370        94.2970        96.6826        0.1815         0.8086         10.6778        0.0311         0.3212         7.5805         5.2585         235.4835       
1400.0000      8.9147         2.0000         1.8552         130.9163       15.9777        35.8335        54.2906        54.2906        54.2906        44.4878        42.1864        43.3371        104.8296       100.5222       102.6879       0.1848         0.7982         10.9345        0.0266         0.2728         7.7725         5.4096         241.8832       
1400.0000      8.7961         3.0000         1.8802         137.1280       18.4831        38.2872        58.0314        58.0314        58.0314        46.7013        44.6153        45.6583        110.4700       106.5422       108.5154       0.1883         0.7868         11.1254        0.0228         0.2338         7.9525         5.5556         247.8158       
1400.0000      8.6820         4.0000         1.9049         143.2831       21.0870        40.6527        61.8190        61.8190        61.8190        48.8309        46.9351        47.8830        115.9602       112.3676       114.1712       0.1922         0.7746         11.2605        0.0198         0.2020         8.1221         5.6967         253.3325       
1400.0000      8.5722         5.0000         1.9293         149.3849       23.7835        42.9323        65.6507        65.6507        65.6507        50.8797        49.1525        50.0161        121.3023       118.0070       119.6604       0.1962         0.7619         11.3482        0.0173         0.1757         8.2821         5.8334         258.4756       
1400.0000      8.4664         6.0000         1.9534         155.4361       26.5668        45.1280        69.5232        69.5232        69.5232        52.8507        51.2733        52.0620        126.4980       123.4674       124.9873       0.2004         0.7488         11.3957        0.0151         0.1538         8.4337         5.9658         263.2810       
1400.0000      8.3646         7.0000         1.9772         161.4387       29.4306        47.2420        73.4333        73.4333        73.4333        54.7468        53.3026        54.0247        131.5491       128.7549       130.1557       0.2046         0.7357         11.4090        0.0134         0.1355         8.5774         6.0943         267.7793       
1400.0000      8.2664         8.0000         2.0007         167.3940       32.3690        49.2760        77.3774        77.3774        77.3774        56.5706        55.2452        55.9079        136.4572       133.8747       135.1689       0.2089         0.7225         11.3935        0.0119         0.1200         8.7140         6.2190         271.9965       
1400.0000      8.1716         9.0000         2.0239         173.3031       35.3759        51.2322        81.3516        81.3516        81.3516        58.3248        57.1052        57.7150        141.2243       138.8312       140.0302       0.2131         0.7095         11.3537        0.0106         0.1068         8.8441         6.3400         275.9556       
1400.0000      8.0801         10.0000        2.0468         179.1664       38.4450        53.1124        85.3521        85.3521        85.3521        60.0117        58.8866        59.4492        145.8519       143.6288       144.7423       0.2174         0.6965         11.2934        0.0095         0.0955         8.9681         6.4576         279.6766       
1400.0000      7.9918         11.0000        2.0694         184.9838       41.5702        54.9184        89.3747        89.3747        89.3747        61.6338        60.5929        61.1133        150.3421       148.2712       149.3083       0.2216         0.6838         11.2160        0.0085         0.0859         9.0864         6.5718         283.1770       
1400.0000      7.9063         12.0000        2.0918         190.7551       44.7452        56.6520        93.4152        93.4152        93.4152        63.1932        62.2275        62.7103        154.6966       152.7623       153.7308       0.2257         0.6713         11.1245        0.0077         0.0776         9.1994         6.6826         286.4724       
1400.0000      7.8235         13.0000        2.1139         196.4795       47.9639        58.3150        97.4691        97.4691        97.4691        64.6921        63.7935        64.2428        158.9176       157.1054       158.0126       0.2298         0.6591         11.0213        0.0070         0.0704         9.3074         6.7903         289.5769       
1400.0000      7.7433         14.0000        2.1358         202.1563       51.2200        59.9092        101.5321       101.5321       101.5321       66.1328        65.2938        65.7133        163.0069       161.3039       162.1564       0.2338         0.6472         10.9087        0.0064         0.0643         9.4107         6.8947         292.5028       
1400.0000      7.6655         15.0000        2.1575         207.7841       54.5070        61.4363        105.5994       105.5994       105.5994       67.5172        66.7311        67.1241        166.9670       165.3612       166.1649       0.2377         0.6356         10.7885        0.0059         0.0589         9.5094         6.9961         295.2614       
1400.0000      7.5900         16.0000        2.1790         213.3614       57.8189        62.8980        109.6664       109.6664       109.6664       68.8473        68.1081        68.4777        170.7999       169.2805       170.0409       0.2416         0.6244         10.6626        0.0054         0.0543         9.6037         7.0943         297.8629       
1400.0000      7.5165         17.0000        2.2003         218.8867       61.1491        64.2960        113.7283       113.7283       113.7283       70.1251        69.4273        69.7762        174.5080       173.0651       173.7872       0.2453         0.6135         10.5323        0.0050         0.0503         9.6939         7.1894         300.3166       
1400.0000      7.4449         18.0000        2.2214         224.3580       64.4915        65.6320        117.7803       117.7803       117.7803       71.3525        70.6911        71.0218        178.0938       176.7182       177.4065       0.2490         0.6030         10.3988        0.0047         0.0468         9.7800         7.2815         302.6307       
1400.0000      7.3751         19.0000        2.2425         229.7733       67.8396        66.9077        121.8175       121.8175       121.8175       72.5313        71.9017        72.2165        181.5598       180.2429       180.9018       0.2525         0.5928         10.2635        0.0044         0.0438         9.8621         7.3704         304.8131       
1400.0000      7.3069         20.0000        2.2634         235.1304       71.1871        68.1246        125.8348       125.8348       125.8348       73.6634        73.0614        73.3624        184.9086       183.6424       184.2759       0.2559         0.5830         10.1271        0.0041         0.0412         9.9404         7.4563         306.8708       
1400.0000      7.2402         21.0000        2.2843         240.4268       74.5276        69.2846        129.8273       129.8273       129.8273       74.7506        74.1722        74.4614        188.1429       186.9200       187.5318       0.2593         0.5735         9.9907         0.0039         0.0390         10.0150        7.5390         308.8101       
1400.0000      7.1748         22.0000        2.3051         245.6602       77.8547        70.3892        133.7899       133.7899       133.7899       75.7947        75.2363        75.5155        191.2654       190.0789       190.6725       0.2625         0.5644         9.8549         0.0037         0.0371         10.0857        7.6185         310.6372       
1400.0000      7.1105         23.0000        2.3259         250.8278       81.1621        71.4402        137.7173       137.7173       137.7173       76.7973        76.2556        76.5264        194.2789       193.1222       193.7009       0.2656         0.5557         9.7205         0.0035         0.0355         10.1528        7.6948         312.3575       
1400.0000      7.0473         24.0000        2.3468         255.9269       84.4433        72.4390        141.6045       141.6045       141.6045       77.7602        77.2320        77.4961        197.1864       196.0532       196.6201       0.2686         0.5473         9.5880         0.0034         0.0342         10.2162        7.7679         313.9761       
1400.0000      6.9850         25.0000        2.3677         260.9547       87.6920        73.3875        145.4462       145.4462       145.4462       78.6850        78.1675        78.4263        199.9908       198.8751       199.4332       0.2715         0.5392         9.4580         0.0033         0.0331         10.2759        7.8377         315.4977       
1400.0000      6.9234         26.0000        2.3888         265.9081       90.9018        74.2872        149.2372       149.2372       149.2372       79.5736        79.0638        79.3187        202.6950       201.5912       202.1434       0.2742         0.5315         9.3310         0.0032         0.0322         10.3319        7.9041         316.9268       
1400.0000      6.8625         27.0000        2.4100         270.7842       94.0662        75.1398        152.9722       152.9722       152.9722       80.4275        79.9226        80.1751        205.3022       204.2046       204.7537       0.2769         0.5241         9.2074         0.0031         0.0316         10.3842        7.9671         318.2674       
1400.0000      6.8020         28.0000        2.4314         275.5797       97.1789        75.9470        156.6458       156.6458       156.6458       81.2484        80.7459        80.9971        207.8155       206.7187       207.2673       0.2795         0.5171         9.0876         0.0031         0.0311         10.4328        8.0266         319.5234       
1400.0000      6.7418         29.0000        2.4531         280.2914       100.2334       76.7104        160.2527       160.2527       160.2527       82.0378        81.5352        81.7865        210.2379       209.1366       209.6875       0.2819         0.5104         8.9719         0.0031         0.0308         10.4776        8.0825         320.6983       
1400.0000      6.6819         30.0000        2.4751         284.9160       103.2234       77.4316        163.7876       163.7876       163.7876       82.7975        82.2922        82.5449        212.5727       211.4616       212.0174       0.2843         0.5040         8.8608         0.0031         0.0307         10.5186        8.1347         321.7953       
1500.0000      9.2355         0.0000         1.7907         111.4904       10.2991        28.8393        44.0295        44.0295        44.0295        37.5418        34.8301        36.1860        87.6997        82.6869        85.2135        0.1774         0.8219         9.9744         0.0375         0.3893         7.1785         4.9586         222.1647       
1500.0000      9.1043         1.0000         1.8165         117.9971       12.5988        31.4795        47.7316        47.7316        47.7316        39.9674        37.5231        38.7452        93.7386        89.1961        91.4826        0.1806         0.8117         10.3091        0.0315         0.3257         7.3970         5.1260         229.4136       
1500.0000      8.9783         2.0000         1.8420         124.4294       15.0079        34.0258        51.4817        51.4817        51.4817        42.2998        40.0885        41.1941        99.6163        95.4817        97.5607        0.1842         0.8002         10.5654        0.0268         0.2758         7.6004         5.2866         236.0917       
1500.0000      8.8572         3.0000         1.8672         130.7932       17.5206        36.4806        55.2781        55.2781        55.2781        44.5429        42.5357        43.5393        105.3357       101.5579       103.4558       0.1881         0.7876         10.7556        0.0231         0.2359         7.7906         5.4410         242.2693       
1500.0000      8.7406         4.0000         1.8921         137.0933       20.1311        38.8463        59.1185        59.1185        59.1185        46.7002        44.8726        45.7864        110.8993       107.4356       109.1746       0.1922         0.7745         10.8901        0.0200         0.2036         7.9692         5.5897         248.0031       
1500.0000      8.6285         5.0000         1.9167         143.3337       22.8336        41.1251        63.0003        63.0003        63.0003        48.7751        47.1062        47.9406        116.3095       113.1238       114.7222       0.1965         0.7610         10.9776        0.0174         0.1771         8.1374         5.7331         253.3399       
1500.0000      8.5205         6.0000         1.9410         149.5177       25.6222        43.3191        66.9207        66.9207        66.9207        50.7705        49.2423        50.0064        121.5683       118.6297       120.1035       0.2009         0.7472         11.0254        0.0153         0.1552         8.2962         5.8717         258.3190       
1500.0000      8.4164         7.0000         1.9650         155.6476       28.4909        45.4305        70.8765        70.8765        70.8765        52.6896        51.2861        51.9879        126.6780       123.9595       125.3224       0.2053         0.7335         11.0395        0.0135         0.1368         8.4466         6.0058         262.9737       
1500.0000      8.3161         8.0000         1.9887         161.7253       31.4336        47.4613        74.8642        74.8642        74.8642        54.5351        53.2426        53.8888        131.6406       129.1185       130.3825       0.2097         0.7198         11.0252        0.0120         0.1214         8.5892         6.1355         267.3325       
1500.0000      8.2192         9.0000         2.0122         167.7522       34.4443        49.4134        78.8803        78.8803        78.8803        56.3096        55.1158        55.7127        136.4581       134.1117       135.2873       0.2142         0.7063         10.9871        0.0107         0.1083         8.7246         6.2611         271.4200       
1500.0000      8.1257         10.0000        2.0353         173.7289       37.5168        51.2888        82.9208        82.9208        82.9208        58.0157        56.9098        57.4628        141.1326       138.9432       140.0399       0.2185         0.6930         10.9289        0.0096         0.0972         8.8535         6.3829         275.2579       
1500.0000      8.0354         11.0000        2.0582         179.6559       40.6449        53.0894        86.9819        86.9819        86.9819        59.6558        58.6282        59.1420        145.6661       143.6173       144.6433       0.2228         0.6799         10.8540        0.0087         0.0876         8.9763         6.5009         278.8649       
1500.0000      7.9480         12.0000        2.0808         185.5331       43.8225        54.8170        91.0594        91.0594        91.0594        61.2323        60.2743        60.7533        150.0610       148.1376       149.1007       0.2271         0.6672         10.7653        0.0079         0.0795         9.0934         6.6152         282.2579       
1500.0000      7.8633         13.0000        2.1032         191.3601       47.0434        56.4734        95.1490        95.1490        95.1490        62.7474        61.8512        62.2993        154.3194       152.5079       153.4148       0.2313         0.6548         10.6652        0.0072         0.0724         9.2051         6.7260         285.4516       
1500.0000      7.7813         14.0000        2.1254         197.1363       50.3012        58.0604        99.2463        99.2463        99.2463        64.2033        63.3619        63.7826        158.4436       156.7316       157.5886       0.2354         0.6427         10.5558        0.0066         0.0664         9.3117         6.8334         288.4593       
1500.0000      7.7017         15.0000        2.1474         202.8607       53.5898        59.5798        103.3468       103.3468       103.3468       65.6020        64.8092        65.2056        162.4360       160.8122       161.6250       0.2393         0.6309         10.4392        0.0061         0.0612         9.4135         6.9374         291.2931       
1500.0000      7.6243         16.0000        2.1692         208.5320       56.9029        61.0333        107.4459       107.4459       107.4459       66.9458        66.1957        66.5707        166.2990       164.7531       165.5268       0.2432         0.6196         10.3168        0.0056         0.0567         9.5107         7.0380         293.9638       
1500.0000      7.5491         17.0000        2.1908         214.1488       60.2340        62.4226        111.5390       111.5390       111.5390       68.2365        67.5239        67.8802        170.0353       168.5576       169.2971       0.2470         0.6086         10.1902        0.0052         0.0528         9.6034         7.1353         296.4810       
1500.0000      7.4758         18.0000        2.2123         219.7094       63.5770        63.7495        115.6212       115.6212       115.6212       69.4762        68.7962        69.1362        173.6473       172.2290       172.9387       0.2507         0.5980         10.0605        0.0049         0.0494         9.6919         7.2294         298.8536       
1500.0000      7.4043         19.0000        2.2336         225.2119       66.9255        65.0157        119.6876       119.6876       119.6876       70.6667        70.0149        70.3408        177.1378       175.7706       176.4547       0.2543         0.5877         9.9289         0.0046         0.0465         9.7762         7.3201         301.0899       
1500.0000      7.3344         20.0000        2.2549         230.6542       70.2732        66.2228        123.7335       123.7335       123.7335       71.8099        71.1822        71.4961        180.5095       179.1857       179.8480       0.2577         0.5778         9.7963         0.0044         0.0441         9.8564         7.4076         303.1972       
1500.0000      7.2660         21.0000        2.2761         236.0341       73.6136        67.3725        127.7538       127.7538       127.7538       72.9076        72.3003        72.6040        183.7653       182.4775       183.1218       0.2611         0.5683         9.6636         0.0042         0.0420         9.9327         7.4918         305.1823       
1500.0000      7.1990         22.0000        2.2973         241.3494       76.9405        68.4666        131.7435       131.7435       131.7435       73.9617        73.3712        73.6665        186.9080       185.6494       186.2791       0.2643         0.5592         9.5316         0.0040         0.0402         10.0051        7.5727         307.0515       
1500.0000      7.1331         23.0000        2.3185         246.5973       80.2475        69.5066        135.6974       135.6974       135.6974       74.9739        74.3969        74.6854        189.9406       188.7046       189.3230       0.2675         0.5504         9.4008         0.0039         0.0388         10.0736        7.6503         308.8106       
1500.0000      7.0683         24.0000        2.3398         251.7755       83.5281        70.4943        139.6106       139.6106       139.6106       75.9460        75.3794        75.6627        192.8661       191.6464       192.2566       0.2705         0.5420         9.2719         0.0037         0.0376         10.1382        7.7245         310.4650       
1500.0000      7.0044         25.0000        2.3612         256.8810       86.7760        71.4313        143.4777       143.4777       143.4777       76.8798        76.3204        76.6001        195.6875       194.4781       195.0832       0.2734         0.5339         9.1455         0.0037         0.0366         10.1991        7.7953         312.0196       
1500.0000      6.9412         26.0000        2.3826         261.9111       89.9849        72.3194        147.2936       147.2936       147.2936       77.7768        77.2219        77.4994        198.4081       197.2030       197.8059       0.2762         0.5262         9.0219         0.0036         0.0359         10.2562        7.8625         313.4790       
1500.0000      6.8787         27.0000        2.4043         266.8627       93.1483        73.1601        151.0531       151.0531       151.0531       78.6389        78.0856        78.3623        201.0309       199.8244       200.4280       0.2789         0.5188         8.9016         0.0035         0.0354         10.3094        7.9263         314.8475       
1500.0000      6.8167         28.0000        2.4262         271.7328       96.2599        73.9552        154.7509       154.7509       154.7509       79.4677        78.9133        79.1905        203.5592       202.3455       202.9527       0.2814         0.5117         8.7850         0.0035         0.0351         10.3588        7.9865         316.1292       
1500.0000      6.7550         29.0000        2.4483         276.5184       99.3132        74.7064        158.3816       158.3816       158.3816       80.2648        79.7068        79.9858        205.9962       204.7697       205.3832       0.2839         0.5050         8.6725         0.0035         0.0350         10.4043        8.0430         317.3277       
1500.0000      6.6935         30.0000        2.4708         281.2160       102.3019       75.4153        161.9399       161.9399       161.9399       81.0320        80.4676        80.7498        208.3451       207.1001       207.7230       0.2862         0.4986         8.5643         0.0035         0.0351         10.4459        8.0958         318.4464       
1600.0000      9.3045         0.0000         1.7775         104.6745       9.3122         27.0256        41.0996        41.0996        41.0996        35.2878        32.6902        33.9890        82.3074        77.5182        79.9326        0.1759         0.8270         9.5991         0.0382         0.3973         6.9727         4.8086         215.5472       
1600.0000      9.1706         1.0000         1.8034         111.3491       11.6207        29.6692        44.8635        44.8635        44.8635        37.7472        35.4048        36.5760        88.4383        84.0932        86.2806        0.1795         0.8153         9.9337         0.0320         0.3308         7.2055         4.9877         223.1431       
1600.0000      9.0419         2.0000         1.8291         117.9410       14.0378        32.2177        48.6722        48.6722        48.6722        40.1113        37.9899        39.0506        94.4014        90.4396        92.4319        0.1835         0.8023         10.1892        0.0272         0.2792         7.4214         5.1585         230.1218       
1600.0000      8.9183         3.0000         1.8544         124.4567       16.5578        34.6737        52.5241        52.5241        52.5241        42.3840        40.4554        41.4197        100.2000       96.5722        98.3949        0.1878         0.7886         10.3785        0.0233         0.2384         7.6226         5.3220         236.5622       
1600.0000      8.7993         4.0000         1.8795         130.9019       19.1750        37.0394        56.4173        56.4173        56.4173        44.5690        42.8096        43.6893        105.8371       102.5024       104.1766       0.1922         0.7744         10.5125        0.0201         0.2055         7.8109         5.4788         242.5279       
1600.0000      8.6848         5.0000         1.9043         137.2810       21.8835        39.3174        60.3493        60.3493        60.3493        46.6699        45.0593        45.8646        111.3153       108.2392       109.7827       0.1968         0.7600         10.5999        0.0176         0.1787         7.9878         5.6295         248.0709       
1600.0000      8.5745         6.0000         1.9288         143.5977       24.6775        41.5097        64.3176        64.3176        64.3176        48.6899        47.2107        47.9503        116.6372       113.7904       115.2182       0.2014         0.7455         10.6481        0.0154         0.1567         8.1543         5.7746         253.2343       
1600.0000      8.4682         7.0000         1.9530         149.8550       27.5510        43.6185        68.3190        68.3190        68.3190        50.6319        49.2691        49.9505        121.8054       119.1622       120.4873       0.2061         0.7311         10.6633        0.0136         0.1383         8.3117         5.9145         258.0546       
1600.0000      8.3658         8.0000         1.9769         156.0551       30.4980        45.6460        72.3504        72.3504        72.3504        52.4990        51.2394        51.8692        126.8221       124.3603       125.5941       0.2107         0.7169         10.6506        0.0121         0.1229         8.4605         6.0496         262.5628       
1600.0000      8.2669         9.0000         2.0006         162.1997       33.5125        47.5940        76.4082        76.4082        76.4082        54.2939        53.1258        53.7098        131.6897       129.3897       130.5421       0.2153         0.7029         10.6145        0.0109         0.1099         8.6017         6.1801         266.7857       
1600.0000      8.1713         10.0000        2.0240         168.2899       36.5883        49.4647        80.4888        80.4888        80.4888        56.0191        54.9324        55.4758        136.4107       134.2548       135.3348       0.2198         0.6892         10.5588        0.0098         0.0989         8.7358         6.3062         270.7465       
1600.0000      8.0790         11.0000        2.0471         174.3264       39.7194        51.2599        84.5884        84.5884        84.5884        57.6773        56.6627        57.1700        140.9875       138.9600       139.9754       0.2242         0.6759         10.4867        0.0089         0.0895         8.8633         6.4282         274.4655       
1600.0000      7.9897         12.0000        2.0700         180.3096       42.8996        52.9814        88.7029        88.7029        88.7029        59.2708        58.3202        58.7955        145.4224       143.5092       144.4672       0.2286         0.6628         10.4011        0.0081         0.0815         8.9847         6.5462         277.9606       
1600.0000      7.9031         13.0000        2.0926         186.2392       46.1226        54.6312        92.8281        92.8281        92.8281        60.8020        59.9080        60.3550        149.7179       147.9061       148.8132       0.2328         0.6502         10.3044        0.0074         0.0746         9.1003         6.6603         281.2478       
1600.0000      7.8192         14.0000        2.1151         192.1149       49.3823        56.2110        96.9598        96.9598        96.9598        62.2731        61.4290        61.8511        153.8766       152.1545       153.0166       0.2370         0.6379         10.1987        0.0068         0.0687         9.2104         6.7707         284.3412       
1600.0000      7.7378         15.0000        2.1373         197.9359       52.6724        57.7227        101.0935       101.0935       101.0935       63.6863        62.8861        63.2862        157.9011       156.2579       157.0804       0.2410         0.6260         10.0858        0.0063         0.0636         9.3155         6.8774         287.2536       
1600.0000      7.6587         16.0000        2.1594         203.7012       55.9866        59.1680        105.2248       105.2248       105.2248       65.0437        64.2820        64.6628        161.7940       160.2197       161.0077       0.2450         0.6145         9.9673         0.0059         0.0593         9.4156         6.9805         289.9964       
1600.0000      7.5817         17.0000        2.1814         209.4095       59.3187        60.5487        109.3489       109.3489       109.3489       66.3474        65.6190        65.9832        165.5581       164.0435       164.8015       0.2488         0.6034         9.8447         0.0055         0.0555         9.5111         7.0802         292.5799       
1600.0000      7.5067         18.0000        2.2032         215.0593       62.6623        61.8665        113.4613       113.4613       113.4613       67.5993        66.8997        67.2495        169.1960       167.7326       168.4649       0.2525         0.5927         9.7190         0.0052         0.0523         9.6020         7.1763         295.0135       
1600.0000      7.4335         19.0000        2.2249         220.6490       66.0112        63.1231        117.5571       117.5571       117.5571       68.8014        68.1263        68.4639        172.7108       171.2904       172.0012       0.2561         0.5824         9.5914         0.0049         0.0495         9.6885         7.2690         297.3059       
1600.0000      7.3619         20.0000        2.2465         226.1766       69.3590        64.3203        121.6315       121.6315       121.6315       69.9557        69.3011        69.6284        176.1051       174.7203       175.4133       0.2596         0.5725         9.4628         0.0047         0.0472         9.7708         7.3582         299.4649       
1600.0000      7.2919         21.0000        2.2681         231.6400       72.6994        65.4598        125.6796       125.6796       125.6796       71.0640        70.4262        70.7451        179.3822       178.0257       178.7044       0.2630         0.5629         9.3341         0.0045         0.0453         9.8490         7.4440         301.4975       
1600.0000      7.2232         22.0000        2.2896         237.0371       76.0260        66.5432        129.6964       129.6964       129.6964       72.1282        71.5037        71.8159        182.5449       181.2098       181.8778       0.2663         0.5537         9.2060         0.0043         0.0437         9.9230         7.5263         303.4106       
1600.0000      7.1557         23.0000        2.3112         242.3655       79.3325        67.5724        133.6769       133.6769       133.6769       73.1500        72.5355        72.8428        185.5963       184.2760       184.9366       0.2694         0.5449         9.0790         0.0042         0.0424         9.9930         7.6051         305.2100       
1600.0000      7.0893         24.0000        2.3329         247.6227       82.6126        68.5489        137.6160       137.6160       137.6160       74.1314        73.5237        73.8275        188.5397       187.2278       187.8841       0.2725         0.5365         8.9539         0.0041         0.0413         10.0591        7.6805         306.9015       
1600.0000      7.0238         25.0000        2.3546         252.8060       85.8598        69.4745        141.5085       141.5085       141.5085       75.0739        74.4700        74.7720        191.3781       190.0683       190.7236       0.2754         0.5284         8.8311         0.0040         0.0405         10.1212        7.7523         308.4903       
1600.0000      6.9590         26.0000        2.3765         257.9127       89.0678        70.3509        145.3494       145.3494       145.3494       75.9795        75.3764        75.6779        194.1148       192.8011       193.4583       0.2782         0.5207         8.7111         0.0040         0.0400         10.1793        7.8205         309.9812       
1600.0000      6.8950         27.0000        2.3986         262.9399       92.2302        71.1797        149.1334       149.1334       149.1334       76.8498        76.2446        76.5472        196.7531       195.4293       196.0916       0.2809         0.5133         8.5943         0.0040         0.0397         10.2335        7.8851         311.3787       
1600.0000      6.8314         28.0000        2.4210         267.8848       95.3406        71.9627        152.8553       152.8553       152.8553       77.6865        77.0764        77.3814        199.2963       197.9564       198.6267       0.2834         0.5062         8.4810         0.0039         0.0396         10.2838        7.9460         312.6869       
1600.0000      6.7681         29.0000        2.4436         272.7441       98.3927        72.7017        156.5098       156.5098       156.5098       78.4913        77.8735        78.1824        201.7477       200.3857       201.0671       0.2859         0.4995         8.3716         0.0040         0.0397         10.3300        8.0031         313.9098       
1600.0000      6.7051         30.0000        2.4665         277.5148       101.3801       73.3982        160.0917       160.0917       160.0917       79.2659        78.6376        78.9517        204.1107       202.7205       203.4160       0.2882         0.4932         8.2665         0.0040         0.0399         10.3723        8.0564         315.0510       
